iteration,original_grad_norm,regularized_grad_norm
22714,"tensor(10.9723, device='cuda:0')","tensor(11.8716, device='cuda:0')"
22715,"tensor(6.3227, device='cuda:0')","tensor(10.9588, device='cuda:0')"
22716,"tensor(5.8913, device='cuda:0')","tensor(12.4558, device='cuda:0')"
22717,"tensor(11.9262, device='cuda:0')","tensor(17.6153, device='cuda:0')"
22718,"tensor(6.2597, device='cuda:0')","tensor(16.4018, device='cuda:0')"
22719,"tensor(7.0323, device='cuda:0')","tensor(17.7455, device='cuda:0')"
22720,"tensor(7.4486, device='cuda:0')","tensor(20.8066, device='cuda:0')"
22721,"tensor(9.9798, device='cuda:0')","tensor(5.7803, device='cuda:0')"
22722,"tensor(7.1699, device='cuda:0')","tensor(13.2544, device='cuda:0')"
22723,"tensor(9.8103, device='cuda:0')","tensor(14.9236, device='cuda:0')"
22724,"tensor(7.0175, device='cuda:0')","tensor(13.2124, device='cuda:0')"
22725,"tensor(6.7785, device='cuda:0')","tensor(13.4070, device='cuda:0')"
22726,"tensor(7.9645, device='cuda:0')","tensor(12.9159, device='cuda:0')"
22727,"tensor(7.9141, device='cuda:0')","tensor(12.1268, device='cuda:0')"
22728,"tensor(11.1219, device='cuda:0')","tensor(15.8188, device='cuda:0')"
22729,"tensor(6.7857, device='cuda:0')","tensor(14.5546, device='cuda:0')"
22730,"tensor(11.5632, device='cuda:0')","tensor(14.8195, device='cuda:0')"
22731,"tensor(11.4085, device='cuda:0')","tensor(7.1653, device='cuda:0')"
22732,"tensor(10.9616, device='cuda:0')","tensor(9.2606, device='cuda:0')"
22733,"tensor(8.8402, device='cuda:0')","tensor(10.5153, device='cuda:0')"
22734,"tensor(11.0436, device='cuda:0')","tensor(16.1323, device='cuda:0')"
22735,"tensor(12.1487, device='cuda:0')","tensor(17.5521, device='cuda:0')"
22736,"tensor(8.7949, device='cuda:0')","tensor(17.2865, device='cuda:0')"
22737,"tensor(9.2828, device='cuda:0')","tensor(17.4580, device='cuda:0')"
22738,"tensor(11.3858, device='cuda:0')","tensor(22.7331, device='cuda:0')"
22739,"tensor(12.2633, device='cuda:0')","tensor(25.5419, device='cuda:0')"
22740,"tensor(11.1187, device='cuda:0')","tensor(25.3488, device='cuda:0')"
22741,"tensor(6.9141, device='cuda:0')","tensor(6.1371, device='cuda:0')"
22742,"tensor(8.7436, device='cuda:0')","tensor(9.6235, device='cuda:0')"
22743,"tensor(11.0807, device='cuda:0')","tensor(10.2005, device='cuda:0')"
22744,"tensor(17.3928, device='cuda:0')","tensor(12.2786, device='cuda:0')"
22745,"tensor(19.2709, device='cuda:0')","tensor(14.2373, device='cuda:0')"
22746,"tensor(26.0544, device='cuda:0')","tensor(41.4899, device='cuda:0')"
22747,"tensor(16.5787, device='cuda:0')","tensor(30.7478, device='cuda:0')"
22748,"tensor(8.3066, device='cuda:0')","tensor(23.1985, device='cuda:0')"
22749,"tensor(7.7250, device='cuda:0')","tensor(19.3768, device='cuda:0')"
22750,"tensor(13.8237, device='cuda:0')","tensor(24.8380, device='cuda:0')"
22751,"tensor(9.1866, device='cuda:0')","tensor(6.5565, device='cuda:0')"
22752,"tensor(9.3026, device='cuda:0')","tensor(11.5566, device='cuda:0')"
22753,"tensor(7.6705, device='cuda:0')","tensor(11.0539, device='cuda:0')"
22754,"tensor(10.5800, device='cuda:0')","tensor(12.1438, device='cuda:0')"
22755,"tensor(13.4694, device='cuda:0')","tensor(12.6118, device='cuda:0')"
22756,"tensor(14.1528, device='cuda:0')","tensor(16.9418, device='cuda:0')"
22757,"tensor(11.6662, device='cuda:0')","tensor(15.5644, device='cuda:0')"
22758,"tensor(13.5431, device='cuda:0')","tensor(20.3503, device='cuda:0')"
22759,"tensor(10.0960, device='cuda:0')","tensor(20.0836, device='cuda:0')"
22760,"tensor(11.0803, device='cuda:0')","tensor(23.7836, device='cuda:0')"
22761,"tensor(9.7164, device='cuda:0')","tensor(4.6957, device='cuda:0')"
22762,"tensor(10.9831, device='cuda:0')","tensor(8.6651, device='cuda:0')"
22763,"tensor(14.8385, device='cuda:0')","tensor(10.6504, device='cuda:0')"
22764,"tensor(13.7217, device='cuda:0')","tensor(12.1461, device='cuda:0')"
22765,"tensor(11.7281, device='cuda:0')","tensor(13.2930, device='cuda:0')"
22766,"tensor(16.6796, device='cuda:0')","tensor(18.4171, device='cuda:0')"
22767,"tensor(12.7199, device='cuda:0')","tensor(16.2210, device='cuda:0')"
22768,"tensor(13.2953, device='cuda:0')","tensor(18.5665, device='cuda:0')"
22769,"tensor(9.1111, device='cuda:0')","tensor(17.7941, device='cuda:0')"
22770,"tensor(21.1482, device='cuda:0')","tensor(16.3836, device='cuda:0')"
22771,"tensor(18.9526, device='cuda:0')","tensor(9.4382, device='cuda:0')"
22772,"tensor(16.0655, device='cuda:0')","tensor(11.1247, device='cuda:0')"
22773,"tensor(10.9360, device='cuda:0')","tensor(8.6180, device='cuda:0')"
22774,"tensor(8.6314, device='cuda:0')","tensor(11.9523, device='cuda:0')"
22775,"tensor(6.7768, device='cuda:0')","tensor(11.5934, device='cuda:0')"
22776,"tensor(7.8641, device='cuda:0')","tensor(12.1600, device='cuda:0')"
22777,"tensor(9.1828, device='cuda:0')","tensor(12.6328, device='cuda:0')"
22778,"tensor(6.4181, device='cuda:0')","tensor(14.0146, device='cuda:0')"
22779,"tensor(13.6317, device='cuda:0')","tensor(19.3896, device='cuda:0')"
22780,"tensor(8.2328, device='cuda:0')","tensor(15.8762, device='cuda:0')"
22781,"tensor(7.9490, device='cuda:0')","tensor(4.6776, device='cuda:0')"
22782,"tensor(8.3115, device='cuda:0')","tensor(5.1044, device='cuda:0')"
22783,"tensor(12.0397, device='cuda:0')","tensor(5.9343, device='cuda:0')"
22784,"tensor(10.7141, device='cuda:0')","tensor(6.1546, device='cuda:0')"
22785,"tensor(11.4223, device='cuda:0')","tensor(7.0340, device='cuda:0')"
22786,"tensor(8.7156, device='cuda:0')","tensor(7.4530, device='cuda:0')"
22787,"tensor(6.6473, device='cuda:0')","tensor(6.5886, device='cuda:0')"
22788,"tensor(5.3033, device='cuda:0')","tensor(7.3869, device='cuda:0')"
22789,"tensor(8.7305, device='cuda:0')","tensor(7.0749, device='cuda:0')"
22790,"tensor(5.4721, device='cuda:0')","tensor(8.4337, device='cuda:0')"
22791,"tensor(6.3265, device='cuda:0')","tensor(5.6652, device='cuda:0')"
22792,"tensor(8.3407, device='cuda:0')","tensor(7.7125, device='cuda:0')"
22793,"tensor(7.5366, device='cuda:0')","tensor(10.2660, device='cuda:0')"
22794,"tensor(10.6464, device='cuda:0')","tensor(22.8211, device='cuda:0')"
22795,"tensor(9.1384, device='cuda:0')","tensor(20.0365, device='cuda:0')"
22796,"tensor(5.0542, device='cuda:0')","tensor(17.5169, device='cuda:0')"
22797,"tensor(5.0949, device='cuda:0')","tensor(22.0184, device='cuda:0')"
22798,"tensor(7.1342, device='cuda:0')","tensor(27.8015, device='cuda:0')"
22799,"tensor(5.7845, device='cuda:0')","tensor(20.9081, device='cuda:0')"
22800,"tensor(5.9226, device='cuda:0')","tensor(23.5634, device='cuda:0')"
22801,"tensor(5.9467, device='cuda:0')","tensor(5.5421, device='cuda:0')"
22802,"tensor(7.2818, device='cuda:0')","tensor(8.6578, device='cuda:0')"
22803,"tensor(8.3746, device='cuda:0')","tensor(11.5982, device='cuda:0')"
22804,"tensor(6.3469, device='cuda:0')","tensor(12.5797, device='cuda:0')"
22805,"tensor(8.7836, device='cuda:0')","tensor(14.1977, device='cuda:0')"
22806,"tensor(8.1529, device='cuda:0')","tensor(16.9182, device='cuda:0')"
22807,"tensor(7.1844, device='cuda:0')","tensor(17.2478, device='cuda:0')"
22808,"tensor(7.3636, device='cuda:0')","tensor(17.3477, device='cuda:0')"
22809,"tensor(9.2528, device='cuda:0')","tensor(20.6223, device='cuda:0')"
22810,"tensor(7.2859, device='cuda:0')","tensor(22.8901, device='cuda:0')"
22811,"tensor(7.0553, device='cuda:0')","tensor(6.3016, device='cuda:0')"
22812,"tensor(14.0009, device='cuda:0')","tensor(8.2445, device='cuda:0')"
22813,"tensor(15.9652, device='cuda:0')","tensor(10.7122, device='cuda:0')"
22814,"tensor(14.3496, device='cuda:0')","tensor(11.7368, device='cuda:0')"
22815,"tensor(12.1527, device='cuda:0')","tensor(12.2232, device='cuda:0')"
22816,"tensor(14.4579, device='cuda:0')","tensor(15.2996, device='cuda:0')"
22817,"tensor(14.2420, device='cuda:0')","tensor(17.7070, device='cuda:0')"
22818,"tensor(13.6416, device='cuda:0')","tensor(28.9925, device='cuda:0')"
22819,"tensor(9.4548, device='cuda:0')","tensor(25.7693, device='cuda:0')"
22820,"tensor(7.8080, device='cuda:0')","tensor(26.3004, device='cuda:0')"
22821,"tensor(7.5927, device='cuda:0')","tensor(6.0345, device='cuda:0')"
22822,"tensor(8.8187, device='cuda:0')","tensor(10.2715, device='cuda:0')"
22823,"tensor(10.3305, device='cuda:0')","tensor(9.0312, device='cuda:0')"
22824,"tensor(9.4510, device='cuda:0')","tensor(10.7806, device='cuda:0')"
22825,"tensor(10.9694, device='cuda:0')","tensor(12.6073, device='cuda:0')"
22826,"tensor(9.9353, device='cuda:0')","tensor(15.9756, device='cuda:0')"
22827,"tensor(10.7475, device='cuda:0')","tensor(19.0874, device='cuda:0')"
22828,"tensor(13.1371, device='cuda:0')","tensor(21.2723, device='cuda:0')"
22829,"tensor(13.6855, device='cuda:0')","tensor(24.3994, device='cuda:0')"
22830,"tensor(7.0785, device='cuda:0')","tensor(23.4513, device='cuda:0')"
22831,"tensor(8.2873, device='cuda:0')","tensor(6.0590, device='cuda:0')"
22832,"tensor(9.9345, device='cuda:0')","tensor(7.3931, device='cuda:0')"
22833,"tensor(10.8795, device='cuda:0')","tensor(8.7018, device='cuda:0')"
22834,"tensor(12.4524, device='cuda:0')","tensor(10.6835, device='cuda:0')"
22835,"tensor(17.1590, device='cuda:0')","tensor(13.0117, device='cuda:0')"
22836,"tensor(21.3377, device='cuda:0')","tensor(17.2229, device='cuda:0')"
22837,"tensor(13.8328, device='cuda:0')","tensor(15.6025, device='cuda:0')"
22838,"tensor(18.6636, device='cuda:0')","tensor(19.8202, device='cuda:0')"
22839,"tensor(17.4281, device='cuda:0')","tensor(19.5343, device='cuda:0')"
22840,"tensor(10.1577, device='cuda:0')","tensor(17.4757, device='cuda:0')"
22841,"tensor(9.2735, device='cuda:0')","tensor(5.6454, device='cuda:0')"
22842,"tensor(18.5292, device='cuda:0')","tensor(25.0044, device='cuda:0')"
22843,"tensor(15.0780, device='cuda:0')","tensor(23.5166, device='cuda:0')"
22844,"tensor(14.4682, device='cuda:0')","tensor(25.5681, device='cuda:0')"
22845,"tensor(8.8638, device='cuda:0')","tensor(17.1268, device='cuda:0')"
22846,"tensor(8.8029, device='cuda:0')","tensor(16.6969, device='cuda:0')"
22847,"tensor(7.9044, device='cuda:0')","tensor(16.1249, device='cuda:0')"
22848,"tensor(8.7038, device='cuda:0')","tensor(17.1298, device='cuda:0')"
22849,"tensor(8.9590, device='cuda:0')","tensor(17.5464, device='cuda:0')"
22850,"tensor(7.3200, device='cuda:0')","tensor(13.5576, device='cuda:0')"
22851,"tensor(8.2616, device='cuda:0')","tensor(5.4279, device='cuda:0')"
22852,"tensor(9.2771, device='cuda:0')","tensor(7.1321, device='cuda:0')"
22853,"tensor(9.4055, device='cuda:0')","tensor(7.2362, device='cuda:0')"
22854,"tensor(7.9179, device='cuda:0')","tensor(8.1335, device='cuda:0')"
22855,"tensor(9.7724, device='cuda:0')","tensor(10.0573, device='cuda:0')"
22856,"tensor(9.5129, device='cuda:0')","tensor(10.0520, device='cuda:0')"
22857,"tensor(10.1828, device='cuda:0')","tensor(11.2310, device='cuda:0')"
22858,"tensor(7.8389, device='cuda:0')","tensor(10.9011, device='cuda:0')"
22859,"tensor(4.8987, device='cuda:0')","tensor(11.0081, device='cuda:0')"
22860,"tensor(5.6876, device='cuda:0')","tensor(9.9603, device='cuda:0')"
22861,"tensor(8.1067, device='cuda:0')","tensor(4.8124, device='cuda:0')"
22862,"tensor(6.4860, device='cuda:0')","tensor(8.3034, device='cuda:0')"
22863,"tensor(4.9526, device='cuda:0')","tensor(8.8902, device='cuda:0')"
22864,"tensor(4.9771, device='cuda:0')","tensor(10.6568, device='cuda:0')"
22865,"tensor(6.8525, device='cuda:0')","tensor(12.9126, device='cuda:0')"
22866,"tensor(9.4595, device='cuda:0')","tensor(21.7577, device='cuda:0')"
22867,"tensor(7.4142, device='cuda:0')","tensor(19.4519, device='cuda:0')"
22868,"tensor(5.0252, device='cuda:0')","tensor(17.0169, device='cuda:0')"
22869,"tensor(3.6121, device='cuda:0')","tensor(14.5378, device='cuda:0')"
22870,"tensor(4.8870, device='cuda:0')","tensor(17.1240, device='cuda:0')"
22871,"tensor(4.7423, device='cuda:0')","tensor(3.9760, device='cuda:0')"
22872,"tensor(5.7837, device='cuda:0')","tensor(5.2305, device='cuda:0')"
22873,"tensor(7.4680, device='cuda:0')","tensor(6.2953, device='cuda:0')"
22874,"tensor(7.7515, device='cuda:0')","tensor(6.0421, device='cuda:0')"
22875,"tensor(7.7383, device='cuda:0')","tensor(7.5728, device='cuda:0')"
22876,"tensor(5.9324, device='cuda:0')","tensor(6.2234, device='cuda:0')"
22877,"tensor(6.1129, device='cuda:0')","tensor(7.1501, device='cuda:0')"
22878,"tensor(5.8804, device='cuda:0')","tensor(7.0802, device='cuda:0')"
22879,"tensor(5.3409, device='cuda:0')","tensor(7.3178, device='cuda:0')"
22880,"tensor(5.5126, device='cuda:0')","tensor(8.5396, device='cuda:0')"
22881,"tensor(7.2404, device='cuda:0')","tensor(5.1907, device='cuda:0')"
22882,"tensor(8.0601, device='cuda:0')","tensor(13.3347, device='cuda:0')"
22883,"tensor(8.9103, device='cuda:0')","tensor(11.9646, device='cuda:0')"
22884,"tensor(8.7679, device='cuda:0')","tensor(20.1631, device='cuda:0')"
22885,"tensor(8.2438, device='cuda:0')","tensor(13.6884, device='cuda:0')"
22886,"tensor(7.7156, device='cuda:0')","tensor(15.1563, device='cuda:0')"
22887,"tensor(9.4204, device='cuda:0')","tensor(15.1248, device='cuda:0')"
22888,"tensor(7.6290, device='cuda:0')","tensor(16.7265, device='cuda:0')"
22889,"tensor(6.4209, device='cuda:0')","tensor(17.6281, device='cuda:0')"
22890,"tensor(9.4066, device='cuda:0')","tensor(12.1195, device='cuda:0')"
22891,"tensor(9.1089, device='cuda:0')","tensor(6.1112, device='cuda:0')"
22892,"tensor(10.3773, device='cuda:0')","tensor(9.8325, device='cuda:0')"
22893,"tensor(10.6799, device='cuda:0')","tensor(10.8974, device='cuda:0')"
22894,"tensor(10.5779, device='cuda:0')","tensor(16.2735, device='cuda:0')"
22895,"tensor(10.3978, device='cuda:0')","tensor(16.4371, device='cuda:0')"
22896,"tensor(10.9075, device='cuda:0')","tensor(19.1355, device='cuda:0')"
22897,"tensor(6.2593, device='cuda:0')","tensor(17.3995, device='cuda:0')"
22898,"tensor(8.4719, device='cuda:0')","tensor(20.9356, device='cuda:0')"
22899,"tensor(8.3371, device='cuda:0')","tensor(18.7649, device='cuda:0')"
22900,"tensor(7.2083, device='cuda:0')","tensor(17.5717, device='cuda:0')"
22901,"tensor(9.6787, device='cuda:0')","tensor(6.4284, device='cuda:0')"
22902,"tensor(17.2817, device='cuda:0')","tensor(10.7053, device='cuda:0')"
22903,"tensor(19.1377, device='cuda:0')","tensor(11.3455, device='cuda:0')"
22904,"tensor(21.0204, device='cuda:0')","tensor(14.8985, device='cuda:0')"
22905,"tensor(17.1852, device='cuda:0')","tensor(16.4518, device='cuda:0')"
22906,"tensor(20.5744, device='cuda:0')","tensor(17.2420, device='cuda:0')"
22907,"tensor(22.7960, device='cuda:0')","tensor(21.6384, device='cuda:0')"
22908,"tensor(23.5722, device='cuda:0')","tensor(23.4705, device='cuda:0')"
22909,"tensor(21.3922, device='cuda:0')","tensor(21.9848, device='cuda:0')"
22910,"tensor(18.6452, device='cuda:0')","tensor(25.2678, device='cuda:0')"
22911,"tensor(14.3278, device='cuda:0')","tensor(8.1138, device='cuda:0')"
22912,"tensor(15.9798, device='cuda:0')","tensor(11.6118, device='cuda:0')"
22913,"tensor(16.7277, device='cuda:0')","tensor(17.4876, device='cuda:0')"
22914,"tensor(27.5219, device='cuda:0')","tensor(36.7152, device='cuda:0')"
22915,"tensor(21.9947, device='cuda:0')","tensor(29.1189, device='cuda:0')"
22916,"tensor(18.8949, device='cuda:0')","tensor(24.0631, device='cuda:0')"
22917,"tensor(16.4555, device='cuda:0')","tensor(20.4319, device='cuda:0')"
22918,"tensor(14.4324, device='cuda:0')","tensor(19.5072, device='cuda:0')"
22919,"tensor(8.5575, device='cuda:0')","tensor(15.7914, device='cuda:0')"
22920,"tensor(12.0520, device='cuda:0')","tensor(18.3752, device='cuda:0')"
22921,"tensor(10.2702, device='cuda:0')","tensor(7.0673, device='cuda:0')"
22922,"tensor(11.7553, device='cuda:0')","tensor(11.0794, device='cuda:0')"
22923,"tensor(10.9774, device='cuda:0')","tensor(10.9620, device='cuda:0')"
22924,"tensor(10.6421, device='cuda:0')","tensor(11.2618, device='cuda:0')"
22925,"tensor(12.8691, device='cuda:0')","tensor(13.0032, device='cuda:0')"
22926,"tensor(9.0180, device='cuda:0')","tensor(14.7286, device='cuda:0')"
22927,"tensor(11.5958, device='cuda:0')","tensor(21.6130, device='cuda:0')"
22928,"tensor(8.5560, device='cuda:0')","tensor(21.0796, device='cuda:0')"
22929,"tensor(9.2067, device='cuda:0')","tensor(18.5604, device='cuda:0')"
22930,"tensor(13.2070, device='cuda:0')","tensor(23.1818, device='cuda:0')"
22931,"tensor(13.3939, device='cuda:0')","tensor(7.7636, device='cuda:0')"
22932,"tensor(13.6183, device='cuda:0')","tensor(9.3059, device='cuda:0')"
22933,"tensor(15.1406, device='cuda:0')","tensor(11.2811, device='cuda:0')"
22934,"tensor(18.1709, device='cuda:0')","tensor(17.1389, device='cuda:0')"
22935,"tensor(12.1685, device='cuda:0')","tensor(13.8697, device='cuda:0')"
22936,"tensor(11.5913, device='cuda:0')","tensor(15.4552, device='cuda:0')"
22937,"tensor(7.6358, device='cuda:0')","tensor(14.0314, device='cuda:0')"
22938,"tensor(12.5064, device='cuda:0')","tensor(20.4304, device='cuda:0')"
22939,"tensor(12.6639, device='cuda:0')","tensor(18.9933, device='cuda:0')"
22940,"tensor(12.9621, device='cuda:0')","tensor(18.2002, device='cuda:0')"
22941,"tensor(8.1802, device='cuda:0')","tensor(6.7821, device='cuda:0')"
22942,"tensor(14.2580, device='cuda:0')","tensor(13.0980, device='cuda:0')"
22943,"tensor(9.3300, device='cuda:0')","tensor(11.7105, device='cuda:0')"
22944,"tensor(9.8677, device='cuda:0')","tensor(12.7027, device='cuda:0')"
22945,"tensor(7.0971, device='cuda:0')","tensor(12.5830, device='cuda:0')"
22946,"tensor(8.2453, device='cuda:0')","tensor(17.8603, device='cuda:0')"
22947,"tensor(10.4034, device='cuda:0')","tensor(18.0818, device='cuda:0')"
22948,"tensor(10.0421, device='cuda:0')","tensor(20.4084, device='cuda:0')"
22949,"tensor(8.1543, device='cuda:0')","tensor(22.2613, device='cuda:0')"
22950,"tensor(9.4172, device='cuda:0')","tensor(23.8540, device='cuda:0')"
22951,"tensor(8.4336, device='cuda:0')","tensor(5.7518, device='cuda:0')"
22952,"tensor(9.5328, device='cuda:0')","tensor(8.5180, device='cuda:0')"
22953,"tensor(12.1328, device='cuda:0')","tensor(11.6076, device='cuda:0')"
22954,"tensor(13.2664, device='cuda:0')","tensor(14.4227, device='cuda:0')"
22955,"tensor(13.9821, device='cuda:0')","tensor(23.0300, device='cuda:0')"
22956,"tensor(10.3847, device='cuda:0')","tensor(24.4129, device='cuda:0')"
22957,"tensor(11.7428, device='cuda:0')","tensor(22.7422, device='cuda:0')"
22958,"tensor(9.4879, device='cuda:0')","tensor(25.6383, device='cuda:0')"
22959,"tensor(11.4894, device='cuda:0')","tensor(24.4615, device='cuda:0')"
22960,"tensor(7.5608, device='cuda:0')","tensor(23.1216, device='cuda:0')"
22961,"tensor(5.9482, device='cuda:0')","tensor(5.0082, device='cuda:0')"
22962,"tensor(15.0241, device='cuda:0')","tensor(19.9950, device='cuda:0')"
22963,"tensor(16.4968, device='cuda:0')","tensor(22.9491, device='cuda:0')"
22964,"tensor(13.2879, device='cuda:0')","tensor(21.2778, device='cuda:0')"
22965,"tensor(12.7013, device='cuda:0')","tensor(19.6335, device='cuda:0')"
22966,"tensor(21.1230, device='cuda:0')","tensor(29.9866, device='cuda:0')"
22967,"tensor(12.0393, device='cuda:0')","tensor(21.9788, device='cuda:0')"
22968,"tensor(13.3930, device='cuda:0')","tensor(23.2762, device='cuda:0')"
22969,"tensor(9.9424, device='cuda:0')","tensor(18.6648, device='cuda:0')"
22970,"tensor(11.7463, device='cuda:0')","tensor(23.0007, device='cuda:0')"
22971,"tensor(10.8570, device='cuda:0')","tensor(7.6074, device='cuda:0')"
22972,"tensor(12.1360, device='cuda:0')","tensor(9.7559, device='cuda:0')"
22973,"tensor(14.9106, device='cuda:0')","tensor(10.6735, device='cuda:0')"
22974,"tensor(14.1105, device='cuda:0')","tensor(13.3347, device='cuda:0')"
22975,"tensor(13.7307, device='cuda:0')","tensor(14.0770, device='cuda:0')"
22976,"tensor(11.3482, device='cuda:0')","tensor(15.3788, device='cuda:0')"
22977,"tensor(12.6837, device='cuda:0')","tensor(17.8994, device='cuda:0')"
22978,"tensor(14.7626, device='cuda:0')","tensor(21.2930, device='cuda:0')"
22979,"tensor(11.2678, device='cuda:0')","tensor(18.9030, device='cuda:0')"
22980,"tensor(8.1231, device='cuda:0')","tensor(15.6634, device='cuda:0')"
22981,"tensor(7.9590, device='cuda:0')","tensor(5.9010, device='cuda:0')"
22982,"tensor(16.6532, device='cuda:0')","tensor(8.5450, device='cuda:0')"
22983,"tensor(15.0530, device='cuda:0')","tensor(9.3604, device='cuda:0')"
22984,"tensor(23.2409, device='cuda:0')","tensor(13.5442, device='cuda:0')"
22985,"tensor(28.6126, device='cuda:0')","tensor(15.2056, device='cuda:0')"
22986,"tensor(21.9918, device='cuda:0')","tensor(29.8086, device='cuda:0')"
22987,"tensor(14.3648, device='cuda:0')","tensor(23.4696, device='cuda:0')"
22988,"tensor(11.4622, device='cuda:0')","tensor(23.4779, device='cuda:0')"
22989,"tensor(10.3905, device='cuda:0')","tensor(19.7478, device='cuda:0')"
22990,"tensor(13.0220, device='cuda:0')","tensor(23.1342, device='cuda:0')"
22991,"tensor(10.1811, device='cuda:0')","tensor(6.9158, device='cuda:0')"
22992,"tensor(10.8964, device='cuda:0')","tensor(8.1346, device='cuda:0')"
22993,"tensor(15.0599, device='cuda:0')","tensor(9.8246, device='cuda:0')"
22994,"tensor(15.4613, device='cuda:0')","tensor(13.1903, device='cuda:0')"
22995,"tensor(14.6679, device='cuda:0')","tensor(13.5123, device='cuda:0')"
22996,"tensor(16.2310, device='cuda:0')","tensor(13.9506, device='cuda:0')"
22997,"tensor(13.7609, device='cuda:0')","tensor(12.5556, device='cuda:0')"
22998,"tensor(19.3213, device='cuda:0')","tensor(17.1532, device='cuda:0')"
22999,"tensor(19.5373, device='cuda:0')","tensor(20.8121, device='cuda:0')"
23000,"tensor(25.1507, device='cuda:0')","tensor(22.8927, device='cuda:0')"
23001,"tensor(27.1004, device='cuda:0')","tensor(7.0393, device='cuda:0')"
23002,"tensor(25.7195, device='cuda:0')","tensor(16.0138, device='cuda:0')"
23003,"tensor(37.2428, device='cuda:0')","tensor(13.7094, device='cuda:0')"
23004,"tensor(33.4992, device='cuda:0')","tensor(23.0491, device='cuda:0')"
23005,"tensor(24.3379, device='cuda:0')","tensor(29.9339, device='cuda:0')"
23006,"tensor(32.6169, device='cuda:0')","tensor(29.8612, device='cuda:0')"
23007,"tensor(25.2403, device='cuda:0')","tensor(40.5306, device='cuda:0')"
23008,"tensor(11.8112, device='cuda:0')","tensor(43.1413, device='cuda:0')"
23009,"tensor(11.6881, device='cuda:0')","tensor(41.7339, device='cuda:0')"
23010,"tensor(32.6623, device='cuda:0')","tensor(44.1870, device='cuda:0')"
23011,"tensor(22.1631, device='cuda:0')","tensor(10.1990, device='cuda:0')"
23012,"tensor(22.7966, device='cuda:0')","tensor(13.1709, device='cuda:0')"
23013,"tensor(19.4432, device='cuda:0')","tensor(12.6423, device='cuda:0')"
23014,"tensor(18.9457, device='cuda:0')","tensor(16.3284, device='cuda:0')"
23015,"tensor(16.0868, device='cuda:0')","tensor(14.2780, device='cuda:0')"
23016,"tensor(17.4094, device='cuda:0')","tensor(16.3207, device='cuda:0')"
23017,"tensor(21.0868, device='cuda:0')","tensor(16.8738, device='cuda:0')"
23018,"tensor(17.7755, device='cuda:0')","tensor(18.4418, device='cuda:0')"
23019,"tensor(26.5290, device='cuda:0')","tensor(20.4896, device='cuda:0')"
23020,"tensor(15.5297, device='cuda:0')","tensor(16.3250, device='cuda:0')"
23021,"tensor(14.2769, device='cuda:0')","tensor(9.7044, device='cuda:0')"
23022,"tensor(14.8155, device='cuda:0')","tensor(11.3002, device='cuda:0')"
23023,"tensor(12.5238, device='cuda:0')","tensor(11.8837, device='cuda:0')"
23024,"tensor(15.2599, device='cuda:0')","tensor(16.4825, device='cuda:0')"
23025,"tensor(17.4900, device='cuda:0')","tensor(17.8773, device='cuda:0')"
23026,"tensor(12.8701, device='cuda:0')","tensor(20.2760, device='cuda:0')"
23027,"tensor(13.2028, device='cuda:0')","tensor(21.5697, device='cuda:0')"
23028,"tensor(13.4039, device='cuda:0')","tensor(21.4836, device='cuda:0')"
23029,"tensor(10.9975, device='cuda:0')","tensor(24.4102, device='cuda:0')"
23030,"tensor(9.9044, device='cuda:0')","tensor(25.2825, device='cuda:0')"
23031,"tensor(12.5210, device='cuda:0')","tensor(7.7360, device='cuda:0')"
23032,"tensor(11.7124, device='cuda:0')","tensor(9.5294, device='cuda:0')"
23033,"tensor(12.4993, device='cuda:0')","tensor(11.8922, device='cuda:0')"
23034,"tensor(39.9902, device='cuda:0')","tensor(64.9999, device='cuda:0')"
23035,"tensor(13.0468, device='cuda:0')","tensor(30.5212, device='cuda:0')"
23036,"tensor(7.8123, device='cuda:0')","tensor(22.3871, device='cuda:0')"
23037,"tensor(10.2036, device='cuda:0')","tensor(23.2665, device='cuda:0')"
23038,"tensor(8.3537, device='cuda:0')","tensor(21.9979, device='cuda:0')"
23039,"tensor(10.0732, device='cuda:0')","tensor(22.6233, device='cuda:0')"
23040,"tensor(9.3852, device='cuda:0')","tensor(21.7204, device='cuda:0')"
23041,"tensor(9.6196, device='cuda:0')","tensor(8.6918, device='cuda:0')"
23042,"tensor(11.9150, device='cuda:0')","tensor(14.8274, device='cuda:0')"
23043,"tensor(10.5342, device='cuda:0')","tensor(12.9858, device='cuda:0')"
23044,"tensor(8.6273, device='cuda:0')","tensor(14.9539, device='cuda:0')"
23045,"tensor(10.5818, device='cuda:0')","tensor(15.5904, device='cuda:0')"
23046,"tensor(9.4910, device='cuda:0')","tensor(18.6134, device='cuda:0')"
23047,"tensor(10.8828, device='cuda:0')","tensor(24.0912, device='cuda:0')"
23048,"tensor(12.1385, device='cuda:0')","tensor(25.4681, device='cuda:0')"
23049,"tensor(9.1612, device='cuda:0')","tensor(26.0596, device='cuda:0')"
23050,"tensor(12.3419, device='cuda:0')","tensor(29.7602, device='cuda:0')"
23051,"tensor(10.9150, device='cuda:0')","tensor(7.2570, device='cuda:0')"
23052,"tensor(12.6702, device='cuda:0')","tensor(8.4448, device='cuda:0')"
23053,"tensor(11.2769, device='cuda:0')","tensor(8.9422, device='cuda:0')"
