iteration,original_grad_norm,regularized_grad_norm
4922,"tensor(17.5907, device='cuda:0')","tensor(16.7410, device='cuda:0')"
4923,"tensor(20.0765, device='cuda:0')","tensor(18.5682, device='cuda:0')"
4924,"tensor(22.7261, device='cuda:0')","tensor(20.9770, device='cuda:0')"
4925,"tensor(25.1323, device='cuda:0')","tensor(25.7432, device='cuda:0')"
4926,"tensor(22.3178, device='cuda:0')","tensor(32.4586, device='cuda:0')"
4927,"tensor(11.1057, device='cuda:0')","tensor(18.6472, device='cuda:0')"
4928,"tensor(11.2089, device='cuda:0')","tensor(18.3209, device='cuda:0')"
4929,"tensor(12.6313, device='cuda:0')","tensor(17.5654, device='cuda:0')"
4930,"tensor(16.9177, device='cuda:0')","tensor(29.1720, device='cuda:0')"
4931,"tensor(19.4000, device='cuda:0')","tensor(14.5416, device='cuda:0')"
4932,"tensor(18.4256, device='cuda:0')","tensor(15.8548, device='cuda:0')"
4933,"tensor(18.3516, device='cuda:0')","tensor(22.2217, device='cuda:0')"
4934,"tensor(15.6024, device='cuda:0')","tensor(16.2913, device='cuda:0')"
4935,"tensor(13.4460, device='cuda:0')","tensor(17.4466, device='cuda:0')"
4936,"tensor(16.8488, device='cuda:0')","tensor(18.9517, device='cuda:0')"
4937,"tensor(15.9677, device='cuda:0')","tensor(20.0224, device='cuda:0')"
4938,"tensor(32.2302, device='cuda:0')","tensor(57.6703, device='cuda:0')"
4939,"tensor(25.5717, device='cuda:0')","tensor(48.6043, device='cuda:0')"
4940,"tensor(18.8266, device='cuda:0')","tensor(42.0145, device='cuda:0')"
4941,"tensor(15.1324, device='cuda:0')","tensor(12.7288, device='cuda:0')"
4942,"tensor(15.7579, device='cuda:0')","tensor(15.3160, device='cuda:0')"
4943,"tensor(15.2482, device='cuda:0')","tensor(15.3022, device='cuda:0')"
4944,"tensor(12.8611, device='cuda:0')","tensor(15.7933, device='cuda:0')"
4945,"tensor(12.4939, device='cuda:0')","tensor(17.8066, device='cuda:0')"
4946,"tensor(13.6538, device='cuda:0')","tensor(20.2165, device='cuda:0')"
4947,"tensor(12.2035, device='cuda:0')","tensor(21.0363, device='cuda:0')"
4948,"tensor(13.0110, device='cuda:0')","tensor(21.5692, device='cuda:0')"
4949,"tensor(15.4017, device='cuda:0')","tensor(21.1384, device='cuda:0')"
4950,"tensor(15.6817, device='cuda:0')","tensor(20.7788, device='cuda:0')"
4951,"tensor(16.5049, device='cuda:0')","tensor(14.1855, device='cuda:0')"
4952,"tensor(17.9707, device='cuda:0')","tensor(14.9400, device='cuda:0')"
4953,"tensor(16.7184, device='cuda:0')","tensor(19.4310, device='cuda:0')"
4954,"tensor(10.7403, device='cuda:0')","tensor(24.9427, device='cuda:0')"
4955,"tensor(7.8200, device='cuda:0')","tensor(21.0293, device='cuda:0')"
4956,"tensor(7.1146, device='cuda:0')","tensor(18.8388, device='cuda:0')"
4957,"tensor(12.1476, device='cuda:0')","tensor(20.7107, device='cuda:0')"
4958,"tensor(12.9613, device='cuda:0')","tensor(20.7903, device='cuda:0')"
4959,"tensor(12.2961, device='cuda:0')","tensor(22.5666, device='cuda:0')"
4960,"tensor(13.9367, device='cuda:0')","tensor(25.4625, device='cuda:0')"
4961,"tensor(20.0555, device='cuda:0')","tensor(13.4374, device='cuda:0')"
4962,"tensor(15.9064, device='cuda:0')","tensor(41.8176, device='cuda:0')"
4963,"tensor(10.2184, device='cuda:0')","tensor(28.0532, device='cuda:0')"
4964,"tensor(9.0053, device='cuda:0')","tensor(23.6200, device='cuda:0')"
4965,"tensor(8.3310, device='cuda:0')","tensor(22.5488, device='cuda:0')"
4966,"tensor(7.8432, device='cuda:0')","tensor(20.6041, device='cuda:0')"
4967,"tensor(6.2565, device='cuda:0')","tensor(18.4733, device='cuda:0')"
4968,"tensor(5.5883, device='cuda:0')","tensor(15.9286, device='cuda:0')"
4969,"tensor(5.0625, device='cuda:0')","tensor(14.8086, device='cuda:0')"
4970,"tensor(5.3451, device='cuda:0')","tensor(14.6233, device='cuda:0')"
4971,"tensor(6.0306, device='cuda:0')","tensor(5.1360, device='cuda:0')"
4972,"tensor(7.2627, device='cuda:0')","tensor(7.0643, device='cuda:0')"
4973,"tensor(5.9828, device='cuda:0')","tensor(6.2626, device='cuda:0')"
4974,"tensor(5.9474, device='cuda:0')","tensor(6.3548, device='cuda:0')"
4975,"tensor(7.0564, device='cuda:0')","tensor(7.8680, device='cuda:0')"
4976,"tensor(8.0075, device='cuda:0')","tensor(7.7251, device='cuda:0')"
4977,"tensor(7.9492, device='cuda:0')","tensor(9.0746, device='cuda:0')"
4978,"tensor(5.9729, device='cuda:0')","tensor(11.2216, device='cuda:0')"
4979,"tensor(6.6246, device='cuda:0')","tensor(13.2254, device='cuda:0')"
4980,"tensor(7.6964, device='cuda:0')","tensor(15.1570, device='cuda:0')"
4981,"tensor(9.1938, device='cuda:0')","tensor(7.4911, device='cuda:0')"
4982,"tensor(9.4199, device='cuda:0')","tensor(8.4232, device='cuda:0')"
4983,"tensor(10.3092, device='cuda:0')","tensor(11.0951, device='cuda:0')"
4984,"tensor(10.4451, device='cuda:0')","tensor(11.7402, device='cuda:0')"
4985,"tensor(7.8901, device='cuda:0')","tensor(12.5390, device='cuda:0')"
4986,"tensor(8.8002, device='cuda:0')","tensor(11.9143, device='cuda:0')"
4987,"tensor(7.3879, device='cuda:0')","tensor(10.5392, device='cuda:0')"
4988,"tensor(5.0748, device='cuda:0')","tensor(10.2986, device='cuda:0')"
4989,"tensor(4.8721, device='cuda:0')","tensor(9.0222, device='cuda:0')"
4990,"tensor(4.0841, device='cuda:0')","tensor(8.5702, device='cuda:0')"
4991,"tensor(5.7797, device='cuda:0')","tensor(5.2261, device='cuda:0')"
4992,"tensor(6.8812, device='cuda:0')","tensor(6.5040, device='cuda:0')"
4993,"tensor(5.6461, device='cuda:0')","tensor(6.5130, device='cuda:0')"
4994,"tensor(4.5021, device='cuda:0')","tensor(6.9668, device='cuda:0')"
4995,"tensor(7.8752, device='cuda:0')","tensor(8.0252, device='cuda:0')"
4996,"tensor(8.1830, device='cuda:0')","tensor(8.6762, device='cuda:0')"
4997,"tensor(8.4990, device='cuda:0')","tensor(8.3839, device='cuda:0')"
4998,"tensor(8.5227, device='cuda:0')","tensor(10.0694, device='cuda:0')"
4999,"tensor(9.1927, device='cuda:0')","tensor(10.8142, device='cuda:0')"
5000,"tensor(7.1838, device='cuda:0')","tensor(12.2344, device='cuda:0')"
5001,"tensor(6.1341, device='cuda:0')","tensor(4.3000, device='cuda:0')"
5002,"tensor(7.1847, device='cuda:0')","tensor(5.8618, device='cuda:0')"
5003,"tensor(4.6239, device='cuda:0')","tensor(5.2104, device='cuda:0')"
5004,"tensor(7.0149, device='cuda:0')","tensor(5.5404, device='cuda:0')"
5005,"tensor(8.7976, device='cuda:0')","tensor(6.3226, device='cuda:0')"
5006,"tensor(7.9778, device='cuda:0')","tensor(6.7730, device='cuda:0')"
5007,"tensor(6.3228, device='cuda:0')","tensor(7.0849, device='cuda:0')"
5008,"tensor(7.0774, device='cuda:0')","tensor(7.3808, device='cuda:0')"
5009,"tensor(6.3993, device='cuda:0')","tensor(7.5124, device='cuda:0')"
5010,"tensor(17.7214, device='cuda:0')","tensor(16.8783, device='cuda:0')"
5011,"tensor(10.6333, device='cuda:0')","tensor(7.0852, device='cuda:0')"
5012,"tensor(10.3484, device='cuda:0')","tensor(8.8766, device='cuda:0')"
5013,"tensor(8.0291, device='cuda:0')","tensor(7.5784, device='cuda:0')"
5014,"tensor(10.4675, device='cuda:0')","tensor(10.6614, device='cuda:0')"
5015,"tensor(9.1408, device='cuda:0')","tensor(9.5806, device='cuda:0')"
5016,"tensor(7.8514, device='cuda:0')","tensor(9.1860, device='cuda:0')"
5017,"tensor(8.4196, device='cuda:0')","tensor(9.4452, device='cuda:0')"
5018,"tensor(9.3432, device='cuda:0')","tensor(11.1051, device='cuda:0')"
5019,"tensor(9.3769, device='cuda:0')","tensor(11.3149, device='cuda:0')"
5020,"tensor(7.2455, device='cuda:0')","tensor(9.8023, device='cuda:0')"
5021,"tensor(6.7759, device='cuda:0')","tensor(6.0532, device='cuda:0')"
5022,"tensor(5.4722, device='cuda:0')","tensor(6.5160, device='cuda:0')"
5023,"tensor(4.9313, device='cuda:0')","tensor(6.9010, device='cuda:0')"
5024,"tensor(4.8221, device='cuda:0')","tensor(6.3891, device='cuda:0')"
5025,"tensor(7.0678, device='cuda:0')","tensor(7.9622, device='cuda:0')"
5026,"tensor(10.4335, device='cuda:0')","tensor(11.3933, device='cuda:0')"
5027,"tensor(8.2286, device='cuda:0')","tensor(11.6889, device='cuda:0')"
5028,"tensor(8.5919, device='cuda:0')","tensor(13.2524, device='cuda:0')"
5029,"tensor(7.0334, device='cuda:0')","tensor(12.2417, device='cuda:0')"
5030,"tensor(7.2316, device='cuda:0')","tensor(13.0324, device='cuda:0')"
5031,"tensor(6.6766, device='cuda:0')","tensor(6.2488, device='cuda:0')"
5032,"tensor(7.2731, device='cuda:0')","tensor(7.5353, device='cuda:0')"
5033,"tensor(9.6808, device='cuda:0')","tensor(8.1516, device='cuda:0')"
5034,"tensor(18.3388, device='cuda:0')","tensor(22.0273, device='cuda:0')"
5035,"tensor(8.7078, device='cuda:0')","tensor(16.6325, device='cuda:0')"
5036,"tensor(11.7623, device='cuda:0')","tensor(16.5650, device='cuda:0')"
5037,"tensor(10.4884, device='cuda:0')","tensor(13.3267, device='cuda:0')"
5038,"tensor(11.9893, device='cuda:0')","tensor(15.0259, device='cuda:0')"
5039,"tensor(9.2362, device='cuda:0')","tensor(13.5790, device='cuda:0')"
5040,"tensor(8.7148, device='cuda:0')","tensor(13.6389, device='cuda:0')"
5041,"tensor(9.5054, device='cuda:0')","tensor(4.5127, device='cuda:0')"
5042,"tensor(11.6168, device='cuda:0')","tensor(9.2699, device='cuda:0')"
5043,"tensor(11.7215, device='cuda:0')","tensor(9.7529, device='cuda:0')"
5044,"tensor(12.7450, device='cuda:0')","tensor(11.8455, device='cuda:0')"
5045,"tensor(12.6403, device='cuda:0')","tensor(11.9263, device='cuda:0')"
5046,"tensor(14.1125, device='cuda:0')","tensor(12.7403, device='cuda:0')"
5047,"tensor(16.0953, device='cuda:0')","tensor(15.2911, device='cuda:0')"
5048,"tensor(16.5571, device='cuda:0')","tensor(18.4904, device='cuda:0')"
5049,"tensor(15.2608, device='cuda:0')","tensor(19.6520, device='cuda:0')"
5050,"tensor(15.4056, device='cuda:0')","tensor(21.9800, device='cuda:0')"
5051,"tensor(15.5069, device='cuda:0')","tensor(9.6737, device='cuda:0')"
5052,"tensor(15.5919, device='cuda:0')","tensor(10.1426, device='cuda:0')"
5053,"tensor(15.7833, device='cuda:0')","tensor(11.2584, device='cuda:0')"
5054,"tensor(15.3076, device='cuda:0')","tensor(13.4109, device='cuda:0')"
5055,"tensor(16.8358, device='cuda:0')","tensor(14.8118, device='cuda:0')"
5056,"tensor(12.6527, device='cuda:0')","tensor(16.6863, device='cuda:0')"
5057,"tensor(16.6982, device='cuda:0')","tensor(19.8423, device='cuda:0')"
5058,"tensor(19.4109, device='cuda:0')","tensor(28.4493, device='cuda:0')"
5059,"tensor(16.3650, device='cuda:0')","tensor(24.0801, device='cuda:0')"
5060,"tensor(16.1977, device='cuda:0')","tensor(22.5514, device='cuda:0')"
5061,"tensor(9.9928, device='cuda:0')","tensor(7.9473, device='cuda:0')"
5062,"tensor(10.9295, device='cuda:0')","tensor(11.0824, device='cuda:0')"
5063,"tensor(10.5021, device='cuda:0')","tensor(10.9885, device='cuda:0')"
5064,"tensor(11.1219, device='cuda:0')","tensor(11.6653, device='cuda:0')"
5065,"tensor(14.4919, device='cuda:0')","tensor(13.6658, device='cuda:0')"
5066,"tensor(12.0180, device='cuda:0')","tensor(15.3841, device='cuda:0')"
5067,"tensor(8.0395, device='cuda:0')","tensor(14.7908, device='cuda:0')"
5068,"tensor(9.8717, device='cuda:0')","tensor(16.0248, device='cuda:0')"
5069,"tensor(5.4070, device='cuda:0')","tensor(13.1494, device='cuda:0')"
5070,"tensor(11.3888, device='cuda:0')","tensor(16.5090, device='cuda:0')"
5071,"tensor(11.8728, device='cuda:0')","tensor(7.4467, device='cuda:0')"
5072,"tensor(13.9530, device='cuda:0')","tensor(9.1094, device='cuda:0')"
5073,"tensor(12.7896, device='cuda:0')","tensor(10.1378, device='cuda:0')"
5074,"tensor(17.6109, device='cuda:0')","tensor(14.9931, device='cuda:0')"
5075,"tensor(10.5236, device='cuda:0')","tensor(12.7526, device='cuda:0')"
5076,"tensor(8.8497, device='cuda:0')","tensor(12.7766, device='cuda:0')"
5077,"tensor(7.6436, device='cuda:0')","tensor(14.7480, device='cuda:0')"
5078,"tensor(9.5217, device='cuda:0')","tensor(16.9893, device='cuda:0')"
5079,"tensor(9.6668, device='cuda:0')","tensor(20.2801, device='cuda:0')"
5080,"tensor(9.1697, device='cuda:0')","tensor(21.1166, device='cuda:0')"
5081,"tensor(9.5982, device='cuda:0')","tensor(5.8531, device='cuda:0')"
5082,"tensor(23.4041, device='cuda:0')","tensor(41.2529, device='cuda:0')"
5083,"tensor(15.4521, device='cuda:0')","tensor(26.4970, device='cuda:0')"
5084,"tensor(11.1526, device='cuda:0')","tensor(23.5489, device='cuda:0')"
5085,"tensor(9.8592, device='cuda:0')","tensor(22.7305, device='cuda:0')"
5086,"tensor(7.5772, device='cuda:0')","tensor(22.1353, device='cuda:0')"
5087,"tensor(10.5140, device='cuda:0')","tensor(25.5785, device='cuda:0')"
5088,"tensor(7.0417, device='cuda:0')","tensor(20.3768, device='cuda:0')"
5089,"tensor(6.8764, device='cuda:0')","tensor(17.7972, device='cuda:0')"
5090,"tensor(4.9469, device='cuda:0')","tensor(14.1337, device='cuda:0')"
5091,"tensor(7.8143, device='cuda:0')","tensor(4.4141, device='cuda:0')"
5092,"tensor(15.4780, device='cuda:0')","tensor(9.3895, device='cuda:0')"
5093,"tensor(6.1660, device='cuda:0')","tensor(5.4128, device='cuda:0')"
5094,"tensor(8.8901, device='cuda:0')","tensor(6.4667, device='cuda:0')"
5095,"tensor(14.4166, device='cuda:0')","tensor(8.0494, device='cuda:0')"
5096,"tensor(14.1317, device='cuda:0')","tensor(7.8255, device='cuda:0')"
5097,"tensor(12.7712, device='cuda:0')","tensor(8.1998, device='cuda:0')"
5098,"tensor(7.6768, device='cuda:0')","tensor(8.8130, device='cuda:0')"
5099,"tensor(6.9350, device='cuda:0')","tensor(9.5690, device='cuda:0')"
5100,"tensor(5.5724, device='cuda:0')","tensor(9.8915, device='cuda:0')"
5101,"tensor(5.4053, device='cuda:0')","tensor(3.2948, device='cuda:0')"
5102,"tensor(6.3942, device='cuda:0')","tensor(4.3494, device='cuda:0')"
5103,"tensor(9.2648, device='cuda:0')","tensor(5.2543, device='cuda:0')"
5104,"tensor(10.4650, device='cuda:0')","tensor(6.4143, device='cuda:0')"
5105,"tensor(11.8307, device='cuda:0')","tensor(8.5776, device='cuda:0')"
5106,"tensor(19.9105, device='cuda:0')","tensor(19.0925, device='cuda:0')"
5107,"tensor(14.5898, device='cuda:0')","tensor(15.9102, device='cuda:0')"
5108,"tensor(13.2140, device='cuda:0')","tensor(14.2722, device='cuda:0')"
5109,"tensor(7.3238, device='cuda:0')","tensor(9.5475, device='cuda:0')"
5110,"tensor(6.4023, device='cuda:0')","tensor(11.4594, device='cuda:0')"
5111,"tensor(5.5248, device='cuda:0')","tensor(4.4381, device='cuda:0')"
5112,"tensor(6.7417, device='cuda:0')","tensor(5.2098, device='cuda:0')"
5113,"tensor(7.0847, device='cuda:0')","tensor(6.1724, device='cuda:0')"
5114,"tensor(6.0213, device='cuda:0')","tensor(7.5644, device='cuda:0')"
5115,"tensor(6.1656, device='cuda:0')","tensor(7.8248, device='cuda:0')"
5116,"tensor(4.8651, device='cuda:0')","tensor(8.2671, device='cuda:0')"
5117,"tensor(4.4028, device='cuda:0')","tensor(7.4852, device='cuda:0')"
5118,"tensor(7.6691, device='cuda:0')","tensor(8.7303, device='cuda:0')"
5119,"tensor(4.5709, device='cuda:0')","tensor(7.8008, device='cuda:0')"
5120,"tensor(4.6853, device='cuda:0')","tensor(8.3250, device='cuda:0')"
5121,"tensor(6.3099, device='cuda:0')","tensor(4.8613, device='cuda:0')"
5122,"tensor(6.8263, device='cuda:0')","tensor(8.1613, device='cuda:0')"
5123,"tensor(7.5676, device='cuda:0')","tensor(8.6669, device='cuda:0')"
5124,"tensor(6.4328, device='cuda:0')","tensor(8.4932, device='cuda:0')"
5125,"tensor(4.3643, device='cuda:0')","tensor(8.7774, device='cuda:0')"
5126,"tensor(5.7388, device='cuda:0')","tensor(9.5879, device='cuda:0')"
5127,"tensor(4.5079, device='cuda:0')","tensor(10.1878, device='cuda:0')"
5128,"tensor(5.5065, device='cuda:0')","tensor(12.3744, device='cuda:0')"
5129,"tensor(6.1025, device='cuda:0')","tensor(13.1233, device='cuda:0')"
5130,"tensor(11.9539, device='cuda:0')","tensor(13.2384, device='cuda:0')"
5131,"tensor(11.3758, device='cuda:0')","tensor(5.2552, device='cuda:0')"
5132,"tensor(12.6274, device='cuda:0')","tensor(7.1019, device='cuda:0')"
5133,"tensor(9.7224, device='cuda:0')","tensor(7.2235, device='cuda:0')"
5134,"tensor(13.1068, device='cuda:0')","tensor(7.3680, device='cuda:0')"
5135,"tensor(8.0073, device='cuda:0')","tensor(6.6171, device='cuda:0')"
5136,"tensor(8.8379, device='cuda:0')","tensor(6.7226, device='cuda:0')"
5137,"tensor(9.7930, device='cuda:0')","tensor(6.1819, device='cuda:0')"
5138,"tensor(8.6930, device='cuda:0')","tensor(8.6544, device='cuda:0')"
5139,"tensor(6.6143, device='cuda:0')","tensor(6.7784, device='cuda:0')"
5140,"tensor(9.4775, device='cuda:0')","tensor(7.9637, device='cuda:0')"
5141,"tensor(9.6195, device='cuda:0')","tensor(6.2859, device='cuda:0')"
5142,"tensor(6.4861, device='cuda:0')","tensor(7.3798, device='cuda:0')"
5143,"tensor(6.6394, device='cuda:0')","tensor(7.3395, device='cuda:0')"
5144,"tensor(10.9046, device='cuda:0')","tensor(8.0401, device='cuda:0')"
5145,"tensor(13.4899, device='cuda:0')","tensor(8.2693, device='cuda:0')"
5146,"tensor(6.1344, device='cuda:0')","tensor(9.5936, device='cuda:0')"
5147,"tensor(6.8684, device='cuda:0')","tensor(9.0259, device='cuda:0')"
5148,"tensor(10.2849, device='cuda:0')","tensor(10.7471, device='cuda:0')"
5149,"tensor(9.3979, device='cuda:0')","tensor(11.4516, device='cuda:0')"
5150,"tensor(9.6191, device='cuda:0')","tensor(11.6533, device='cuda:0')"
5151,"tensor(7.7257, device='cuda:0')","tensor(4.5456, device='cuda:0')"
5152,"tensor(11.3394, device='cuda:0')","tensor(4.9949, device='cuda:0')"
5153,"tensor(9.0361, device='cuda:0')","tensor(5.8356, device='cuda:0')"
5154,"tensor(12.7622, device='cuda:0')","tensor(18.3286, device='cuda:0')"
5155,"tensor(9.5252, device='cuda:0')","tensor(14.7801, device='cuda:0')"
5156,"tensor(10.6779, device='cuda:0')","tensor(15.5341, device='cuda:0')"
5157,"tensor(9.8393, device='cuda:0')","tensor(14.9681, device='cuda:0')"
5158,"tensor(13.5018, device='cuda:0')","tensor(17.2145, device='cuda:0')"
5159,"tensor(11.9684, device='cuda:0')","tensor(17.0608, device='cuda:0')"
5160,"tensor(11.7941, device='cuda:0')","tensor(16.9180, device='cuda:0')"
5161,"tensor(11.1492, device='cuda:0')","tensor(8.7260, device='cuda:0')"
5162,"tensor(12.7501, device='cuda:0')","tensor(14.1642, device='cuda:0')"
5163,"tensor(13.6733, device='cuda:0')","tensor(14.5747, device='cuda:0')"
5164,"tensor(21.4715, device='cuda:0')","tensor(22.1627, device='cuda:0')"
5165,"tensor(20.9826, device='cuda:0')","tensor(24.1645, device='cuda:0')"
5166,"tensor(22.8827, device='cuda:0')","tensor(25.9936, device='cuda:0')"
5167,"tensor(21.3062, device='cuda:0')","tensor(29.2386, device='cuda:0')"
5168,"tensor(21.0254, device='cuda:0')","tensor(29.2218, device='cuda:0')"
5169,"tensor(20.0630, device='cuda:0')","tensor(29.1792, device='cuda:0')"
5170,"tensor(26.6408, device='cuda:0')","tensor(34.0818, device='cuda:0')"
5171,"tensor(21.6533, device='cuda:0')","tensor(10.3503, device='cuda:0')"
5172,"tensor(20.0462, device='cuda:0')","tensor(11.2735, device='cuda:0')"
5173,"tensor(19.0469, device='cuda:0')","tensor(13.1679, device='cuda:0')"
5174,"tensor(16.8448, device='cuda:0')","tensor(14.0868, device='cuda:0')"
5175,"tensor(16.7597, device='cuda:0')","tensor(14.7769, device='cuda:0')"
5176,"tensor(17.2947, device='cuda:0')","tensor(15.2872, device='cuda:0')"
5177,"tensor(16.6847, device='cuda:0')","tensor(16.8859, device='cuda:0')"
5178,"tensor(25.4270, device='cuda:0')","tensor(42.9163, device='cuda:0')"
5179,"tensor(18.0960, device='cuda:0')","tensor(31.7079, device='cuda:0')"
5180,"tensor(16.5765, device='cuda:0')","tensor(28.4126, device='cuda:0')"
5181,"tensor(14.1140, device='cuda:0')","tensor(10.3639, device='cuda:0')"
5182,"tensor(15.8218, device='cuda:0')","tensor(14.0931, device='cuda:0')"
5183,"tensor(12.9358, device='cuda:0')","tensor(12.3658, device='cuda:0')"
5184,"tensor(12.0699, device='cuda:0')","tensor(13.6231, device='cuda:0')"
5185,"tensor(10.4906, device='cuda:0')","tensor(12.2091, device='cuda:0')"
5186,"tensor(12.1801, device='cuda:0')","tensor(15.8426, device='cuda:0')"
5187,"tensor(10.1039, device='cuda:0')","tensor(14.7413, device='cuda:0')"
5188,"tensor(12.4682, device='cuda:0')","tensor(15.2817, device='cuda:0')"
5189,"tensor(12.1157, device='cuda:0')","tensor(15.5106, device='cuda:0')"
5190,"tensor(12.5278, device='cuda:0')","tensor(13.7325, device='cuda:0')"
5191,"tensor(16.7743, device='cuda:0')","tensor(7.9301, device='cuda:0')"
5192,"tensor(19.5939, device='cuda:0')","tensor(8.5737, device='cuda:0')"
5193,"tensor(21.9028, device='cuda:0')","tensor(9.0928, device='cuda:0')"
5194,"tensor(19.2018, device='cuda:0')","tensor(13.8024, device='cuda:0')"
5195,"tensor(19.3893, device='cuda:0')","tensor(14.8326, device='cuda:0')"
5196,"tensor(16.4864, device='cuda:0')","tensor(15.2357, device='cuda:0')"
5197,"tensor(9.7573, device='cuda:0')","tensor(13.1970, device='cuda:0')"
5198,"tensor(10.4584, device='cuda:0')","tensor(13.5992, device='cuda:0')"
5199,"tensor(10.3062, device='cuda:0')","tensor(16.1818, device='cuda:0')"
5200,"tensor(11.6441, device='cuda:0')","tensor(19.3093, device='cuda:0')"
5201,"tensor(11.7058, device='cuda:0')","tensor(7.7420, device='cuda:0')"
5202,"tensor(15.9392, device='cuda:0')","tensor(32.1218, device='cuda:0')"
5203,"tensor(7.1566, device='cuda:0')","tensor(19.5217, device='cuda:0')"
5204,"tensor(6.5898, device='cuda:0')","tensor(18.7826, device='cuda:0')"
5205,"tensor(8.2062, device='cuda:0')","tensor(21.5917, device='cuda:0')"
5206,"tensor(7.2297, device='cuda:0')","tensor(17.3274, device='cuda:0')"
5207,"tensor(6.8344, device='cuda:0')","tensor(19.8854, device='cuda:0')"
5208,"tensor(5.8664, device='cuda:0')","tensor(17.2744, device='cuda:0')"
5209,"tensor(7.8138, device='cuda:0')","tensor(16.6635, device='cuda:0')"
5210,"tensor(8.0753, device='cuda:0')","tensor(17.3941, device='cuda:0')"
5211,"tensor(11.3329, device='cuda:0')","tensor(7.2542, device='cuda:0')"
5212,"tensor(14.1650, device='cuda:0')","tensor(9.2399, device='cuda:0')"
5213,"tensor(10.0397, device='cuda:0')","tensor(8.9051, device='cuda:0')"
5214,"tensor(10.9908, device='cuda:0')","tensor(10.2932, device='cuda:0')"
5215,"tensor(11.3466, device='cuda:0')","tensor(12.0838, device='cuda:0')"
5216,"tensor(11.8111, device='cuda:0')","tensor(13.7766, device='cuda:0')"
5217,"tensor(14.2602, device='cuda:0')","tensor(15.6962, device='cuda:0')"
5218,"tensor(7.2243, device='cuda:0')","tensor(13.5040, device='cuda:0')"
5219,"tensor(8.0075, device='cuda:0')","tensor(13.6064, device='cuda:0')"
5220,"tensor(6.5178, device='cuda:0')","tensor(13.6346, device='cuda:0')"
5221,"tensor(9.1962, device='cuda:0')","tensor(6.7185, device='cuda:0')"
5222,"tensor(8.9254, device='cuda:0')","tensor(8.7653, device='cuda:0')"
5223,"tensor(10.8196, device='cuda:0')","tensor(10.5051, device='cuda:0')"
5224,"tensor(12.5473, device='cuda:0')","tensor(14.1290, device='cuda:0')"
5225,"tensor(13.3912, device='cuda:0')","tensor(17.7015, device='cuda:0')"
5226,"tensor(21.2603, device='cuda:0')","tensor(23.6517, device='cuda:0')"
5227,"tensor(16.8378, device='cuda:0')","tensor(21.4022, device='cuda:0')"
5228,"tensor(11.2046, device='cuda:0')","tensor(15.9793, device='cuda:0')"
5229,"tensor(12.0586, device='cuda:0')","tensor(14.0627, device='cuda:0')"
5230,"tensor(12.7613, device='cuda:0')","tensor(14.6085, device='cuda:0')"
5231,"tensor(10.0347, device='cuda:0')","tensor(6.5097, device='cuda:0')"
5232,"tensor(11.6005, device='cuda:0')","tensor(7.2972, device='cuda:0')"
5233,"tensor(8.2292, device='cuda:0')","tensor(7.3761, device='cuda:0')"
5234,"tensor(6.9891, device='cuda:0')","tensor(7.6531, device='cuda:0')"
5235,"tensor(7.4996, device='cuda:0')","tensor(8.6774, device='cuda:0')"
5236,"tensor(12.6372, device='cuda:0')","tensor(14.7965, device='cuda:0')"
5237,"tensor(6.8224, device='cuda:0')","tensor(9.4619, device='cuda:0')"
5238,"tensor(6.7577, device='cuda:0')","tensor(8.8014, device='cuda:0')"
5239,"tensor(7.9767, device='cuda:0')","tensor(11.3657, device='cuda:0')"
5240,"tensor(10.8261, device='cuda:0')","tensor(11.2999, device='cuda:0')"
5241,"tensor(9.3841, device='cuda:0')","tensor(5.8389, device='cuda:0')"
5242,"tensor(10.3725, device='cuda:0')","tensor(8.4403, device='cuda:0')"
5243,"tensor(8.5525, device='cuda:0')","tensor(8.6930, device='cuda:0')"
5244,"tensor(7.2709, device='cuda:0')","tensor(9.2460, device='cuda:0')"
5245,"tensor(6.7945, device='cuda:0')","tensor(8.9441, device='cuda:0')"
5246,"tensor(6.0918, device='cuda:0')","tensor(8.4709, device='cuda:0')"
5247,"tensor(5.5478, device='cuda:0')","tensor(9.0388, device='cuda:0')"
5248,"tensor(8.1825, device='cuda:0')","tensor(11.3315, device='cuda:0')"
5249,"tensor(9.2885, device='cuda:0')","tensor(11.8325, device='cuda:0')"
5250,"tensor(9.8686, device='cuda:0')","tensor(21.2264, device='cuda:0')"
5251,"tensor(7.8630, device='cuda:0')","tensor(6.1677, device='cuda:0')"
5252,"tensor(6.5700, device='cuda:0')","tensor(6.7007, device='cuda:0')"
5253,"tensor(4.7599, device='cuda:0')","tensor(6.0278, device='cuda:0')"
5254,"tensor(6.7072, device='cuda:0')","tensor(7.1229, device='cuda:0')"
5255,"tensor(5.0429, device='cuda:0')","tensor(5.6421, device='cuda:0')"
5256,"tensor(6.6879, device='cuda:0')","tensor(5.8048, device='cuda:0')"
5257,"tensor(7.1473, device='cuda:0')","tensor(5.8591, device='cuda:0')"
5258,"tensor(5.0846, device='cuda:0')","tensor(5.9781, device='cuda:0')"
5259,"tensor(6.2234, device='cuda:0')","tensor(7.2319, device='cuda:0')"
5260,"tensor(7.4913, device='cuda:0')","tensor(7.5264, device='cuda:0')"
5261,"tensor(6.0085, device='cuda:0')","tensor(4.8618, device='cuda:0')"
