iteration,original_grad_norm,regularized_grad_norm
5081,"tensor(9.6166, device='cuda:0')","tensor(8.7754, device='cuda:0')"
5082,"tensor(32.2809, device='cuda:0')","tensor(51.1561, device='cuda:0')"
5083,"tensor(14.3657, device='cuda:0')","tensor(23.9858, device='cuda:0')"
5084,"tensor(17.6426, device='cuda:0')","tensor(32.9748, device='cuda:0')"
5085,"tensor(17.0016, device='cuda:0')","tensor(29.9454, device='cuda:0')"
5086,"tensor(11.1592, device='cuda:0')","tensor(30.2824, device='cuda:0')"
5087,"tensor(17.6648, device='cuda:0')","tensor(35.3062, device='cuda:0')"
5088,"tensor(14.8137, device='cuda:0')","tensor(28.6416, device='cuda:0')"
5089,"tensor(12.2380, device='cuda:0')","tensor(30.4505, device='cuda:0')"
5090,"tensor(20.1207, device='cuda:0')","tensor(46.3614, device='cuda:0')"
5091,"tensor(9.3547, device='cuda:0')","tensor(9.0507, device='cuda:0')"
5092,"tensor(18.0399, device='cuda:0')","tensor(17.2629, device='cuda:0')"
5093,"tensor(19.1398, device='cuda:0')","tensor(13.4246, device='cuda:0')"
5094,"tensor(21.1079, device='cuda:0')","tensor(13.9512, device='cuda:0')"
5095,"tensor(32.2219, device='cuda:0')","tensor(17.9968, device='cuda:0')"
5096,"tensor(25.9562, device='cuda:0')","tensor(16.8065, device='cuda:0')"
5097,"tensor(23.5071, device='cuda:0')","tensor(17.3719, device='cuda:0')"
5098,"tensor(15.2968, device='cuda:0')","tensor(17.6650, device='cuda:0')"
5099,"tensor(13.9017, device='cuda:0')","tensor(20.9824, device='cuda:0')"
5100,"tensor(8.6100, device='cuda:0')","tensor(20.1751, device='cuda:0')"
5101,"tensor(9.6973, device='cuda:0')","tensor(6.0545, device='cuda:0')"
5102,"tensor(12.0745, device='cuda:0')","tensor(11.7881, device='cuda:0')"
5103,"tensor(16.4497, device='cuda:0')","tensor(11.1257, device='cuda:0')"
5104,"tensor(20.6724, device='cuda:0')","tensor(9.9155, device='cuda:0')"
5105,"tensor(23.6985, device='cuda:0')","tensor(14.7705, device='cuda:0')"
5106,"tensor(16.6014, device='cuda:0')","tensor(17.1901, device='cuda:0')"
5107,"tensor(16.4523, device='cuda:0')","tensor(19.1910, device='cuda:0')"
5108,"tensor(15.6650, device='cuda:0')","tensor(19.2551, device='cuda:0')"
5109,"tensor(15.6126, device='cuda:0')","tensor(20.7004, device='cuda:0')"
5110,"tensor(17.4724, device='cuda:0')","tensor(24.1724, device='cuda:0')"
5111,"tensor(13.6888, device='cuda:0')","tensor(8.9187, device='cuda:0')"
5112,"tensor(14.4272, device='cuda:0')","tensor(12.6786, device='cuda:0')"
5113,"tensor(20.8716, device='cuda:0')","tensor(12.9886, device='cuda:0')"
5114,"tensor(15.8134, device='cuda:0')","tensor(18.2068, device='cuda:0')"
5115,"tensor(14.6228, device='cuda:0')","tensor(21.7571, device='cuda:0')"
5116,"tensor(13.0758, device='cuda:0')","tensor(23.6623, device='cuda:0')"
5117,"tensor(11.3926, device='cuda:0')","tensor(21.6454, device='cuda:0')"
5118,"tensor(13.1027, device='cuda:0')","tensor(23.5507, device='cuda:0')"
5119,"tensor(10.7444, device='cuda:0')","tensor(22.2728, device='cuda:0')"
5120,"tensor(10.4029, device='cuda:0')","tensor(20.8541, device='cuda:0')"
5121,"tensor(14.8407, device='cuda:0')","tensor(8.8141, device='cuda:0')"
5122,"tensor(15.8518, device='cuda:0')","tensor(15.9498, device='cuda:0')"
5123,"tensor(13.8753, device='cuda:0')","tensor(16.9884, device='cuda:0')"
5124,"tensor(16.6157, device='cuda:0')","tensor(18.6078, device='cuda:0')"
5125,"tensor(14.5239, device='cuda:0')","tensor(19.3959, device='cuda:0')"
5126,"tensor(13.5320, device='cuda:0')","tensor(18.8923, device='cuda:0')"
5127,"tensor(9.4353, device='cuda:0')","tensor(18.9691, device='cuda:0')"
5128,"tensor(12.3261, device='cuda:0')","tensor(20.6696, device='cuda:0')"
5129,"tensor(11.0822, device='cuda:0')","tensor(21.4893, device='cuda:0')"
5130,"tensor(22.8223, device='cuda:0')","tensor(24.5018, device='cuda:0')"
5131,"tensor(22.0762, device='cuda:0')","tensor(9.4609, device='cuda:0')"
5132,"tensor(25.5281, device='cuda:0')","tensor(16.4907, device='cuda:0')"
5133,"tensor(13.9016, device='cuda:0')","tensor(13.7325, device='cuda:0')"
5134,"tensor(28.4377, device='cuda:0')","tensor(16.7975, device='cuda:0')"
5135,"tensor(11.2933, device='cuda:0')","tensor(15.9846, device='cuda:0')"
5136,"tensor(13.3265, device='cuda:0')","tensor(16.2442, device='cuda:0')"
5137,"tensor(19.6568, device='cuda:0')","tensor(13.9160, device='cuda:0')"
5138,"tensor(23.4976, device='cuda:0')","tensor(23.7774, device='cuda:0')"
5139,"tensor(21.5298, device='cuda:0')","tensor(16.9102, device='cuda:0')"
5140,"tensor(21.8818, device='cuda:0')","tensor(18.9372, device='cuda:0')"
5141,"tensor(11.8800, device='cuda:0')","tensor(11.6787, device='cuda:0')"
5142,"tensor(10.5764, device='cuda:0')","tensor(16.5359, device='cuda:0')"
5143,"tensor(10.7679, device='cuda:0')","tensor(17.5903, device='cuda:0')"
5144,"tensor(18.6217, device='cuda:0')","tensor(17.3270, device='cuda:0')"
5145,"tensor(26.3218, device='cuda:0')","tensor(19.6929, device='cuda:0')"
5146,"tensor(12.7615, device='cuda:0')","tensor(26.7978, device='cuda:0')"
5147,"tensor(12.4496, device='cuda:0')","tensor(19.1481, device='cuda:0')"
5148,"tensor(14.5702, device='cuda:0')","tensor(22.5602, device='cuda:0')"
5149,"tensor(13.0063, device='cuda:0')","tensor(25.8118, device='cuda:0')"
5150,"tensor(13.4161, device='cuda:0')","tensor(23.5522, device='cuda:0')"
5151,"tensor(13.3322, device='cuda:0')","tensor(7.4906, device='cuda:0')"
5152,"tensor(16.9471, device='cuda:0')","tensor(12.4552, device='cuda:0')"
5153,"tensor(18.5242, device='cuda:0')","tensor(10.7209, device='cuda:0')"
5154,"tensor(22.2916, device='cuda:0')","tensor(23.4641, device='cuda:0')"
5155,"tensor(23.2889, device='cuda:0')","tensor(25.6586, device='cuda:0')"
5156,"tensor(22.3004, device='cuda:0')","tensor(25.9645, device='cuda:0')"
5157,"tensor(16.1561, device='cuda:0')","tensor(24.1822, device='cuda:0')"
5158,"tensor(27.6560, device='cuda:0')","tensor(32.1692, device='cuda:0')"
5159,"tensor(20.3748, device='cuda:0')","tensor(26.8309, device='cuda:0')"
5160,"tensor(22.0816, device='cuda:0')","tensor(29.0468, device='cuda:0')"
5161,"tensor(26.0063, device='cuda:0')","tensor(16.4758, device='cuda:0')"
5162,"tensor(28.8289, device='cuda:0')","tensor(32.6246, device='cuda:0')"
5163,"tensor(29.9042, device='cuda:0')","tensor(37.7893, device='cuda:0')"
5164,"tensor(33.2402, device='cuda:0')","tensor(52.7338, device='cuda:0')"
5165,"tensor(18.5713, device='cuda:0')","tensor(38.1594, device='cuda:0')"
5166,"tensor(26.3285, device='cuda:0')","tensor(44.2712, device='cuda:0')"
5167,"tensor(18.5255, device='cuda:0')","tensor(49.5708, device='cuda:0')"
5168,"tensor(31.9427, device='cuda:0')","tensor(52.2550, device='cuda:0')"
5169,"tensor(25.4593, device='cuda:0')","tensor(49.2595, device='cuda:0')"
5170,"tensor(35.9471, device='cuda:0')","tensor(57.7784, device='cuda:0')"
5171,"tensor(20.5353, device='cuda:0')","tensor(15.4973, device='cuda:0')"
5172,"tensor(26.1493, device='cuda:0')","tensor(20.4245, device='cuda:0')"
5173,"tensor(26.2634, device='cuda:0')","tensor(26.8635, device='cuda:0')"
5174,"tensor(25.1992, device='cuda:0')","tensor(24.4827, device='cuda:0')"
5175,"tensor(24.5178, device='cuda:0')","tensor(25.8314, device='cuda:0')"
5176,"tensor(25.9952, device='cuda:0')","tensor(27.9831, device='cuda:0')"
5177,"tensor(27.6017, device='cuda:0')","tensor(31.8267, device='cuda:0')"
5178,"tensor(59.3221, device='cuda:0')","tensor(102.7568, device='cuda:0')"
5179,"tensor(27.2889, device='cuda:0')","tensor(53.1537, device='cuda:0')"
5180,"tensor(32.1144, device='cuda:0')","tensor(58.2263, device='cuda:0')"
5181,"tensor(23.1616, device='cuda:0')","tensor(15.1008, device='cuda:0')"
5182,"tensor(42.0477, device='cuda:0')","tensor(25.4109, device='cuda:0')"
5183,"tensor(28.8199, device='cuda:0')","tensor(21.6879, device='cuda:0')"
5184,"tensor(30.3532, device='cuda:0')","tensor(30.2383, device='cuda:0')"
5185,"tensor(22.3449, device='cuda:0')","tensor(24.2325, device='cuda:0')"
5186,"tensor(36.3282, device='cuda:0')","tensor(40.9145, device='cuda:0')"
5187,"tensor(20.1363, device='cuda:0')","tensor(30.8235, device='cuda:0')"
5188,"tensor(16.9360, device='cuda:0')","tensor(32.4551, device='cuda:0')"
5189,"tensor(14.1069, device='cuda:0')","tensor(32.1736, device='cuda:0')"
5190,"tensor(12.7576, device='cuda:0')","tensor(28.3311, device='cuda:0')"
5191,"tensor(23.4233, device='cuda:0')","tensor(13.5058, device='cuda:0')"
5192,"tensor(39.0074, device='cuda:0')","tensor(17.4406, device='cuda:0')"
5193,"tensor(39.3371, device='cuda:0')","tensor(17.8036, device='cuda:0')"
5194,"tensor(34.8000, device='cuda:0')","tensor(26.3748, device='cuda:0')"
5195,"tensor(33.2745, device='cuda:0')","tensor(26.5349, device='cuda:0')"
5196,"tensor(24.4410, device='cuda:0')","tensor(25.6148, device='cuda:0')"
5197,"tensor(16.7042, device='cuda:0')","tensor(23.3296, device='cuda:0')"
5198,"tensor(16.0439, device='cuda:0')","tensor(25.1737, device='cuda:0')"
5199,"tensor(19.3174, device='cuda:0')","tensor(29.0687, device='cuda:0')"
5200,"tensor(24.2067, device='cuda:0')","tensor(36.1107, device='cuda:0')"
5201,"tensor(22.0706, device='cuda:0')","tensor(11.8137, device='cuda:0')"
5202,"tensor(35.2538, device='cuda:0')","tensor(41.7847, device='cuda:0')"
5203,"tensor(23.8749, device='cuda:0')","tensor(33.7532, device='cuda:0')"
5204,"tensor(16.9236, device='cuda:0')","tensor(32.6757, device='cuda:0')"
5205,"tensor(22.2251, device='cuda:0')","tensor(33.8106, device='cuda:0')"
5206,"tensor(16.8555, device='cuda:0')","tensor(35.7261, device='cuda:0')"
5207,"tensor(16.9595, device='cuda:0')","tensor(32.9803, device='cuda:0')"
5208,"tensor(16.4283, device='cuda:0')","tensor(33.1082, device='cuda:0')"
5209,"tensor(17.1813, device='cuda:0')","tensor(32.5826, device='cuda:0')"
5210,"tensor(24.8070, device='cuda:0')","tensor(46.5614, device='cuda:0')"
5211,"tensor(15.3212, device='cuda:0')","tensor(13.2090, device='cuda:0')"
5212,"tensor(20.3538, device='cuda:0')","tensor(20.3648, device='cuda:0')"
5213,"tensor(24.8644, device='cuda:0')","tensor(20.7104, device='cuda:0')"
5214,"tensor(20.3452, device='cuda:0')","tensor(23.5051, device='cuda:0')"
5215,"tensor(23.4303, device='cuda:0')","tensor(27.6030, device='cuda:0')"
5216,"tensor(22.6266, device='cuda:0')","tensor(33.4208, device='cuda:0')"
5217,"tensor(14.8592, device='cuda:0')","tensor(27.1155, device='cuda:0')"
5218,"tensor(24.2103, device='cuda:0')","tensor(36.0687, device='cuda:0')"
5219,"tensor(16.9806, device='cuda:0')","tensor(27.9181, device='cuda:0')"
5220,"tensor(7.3242, device='cuda:0')","tensor(23.0773, device='cuda:0')"
5221,"tensor(16.3890, device='cuda:0')","tensor(10.7152, device='cuda:0')"
5222,"tensor(13.0430, device='cuda:0')","tensor(13.0833, device='cuda:0')"
5223,"tensor(17.1395, device='cuda:0')","tensor(12.5488, device='cuda:0')"
5224,"tensor(20.7454, device='cuda:0')","tensor(17.6721, device='cuda:0')"
5225,"tensor(18.6306, device='cuda:0')","tensor(18.4579, device='cuda:0')"
5226,"tensor(37.7167, device='cuda:0')","tensor(39.4564, device='cuda:0')"
5227,"tensor(25.5312, device='cuda:0')","tensor(33.5033, device='cuda:0')"
5228,"tensor(17.6016, device='cuda:0')","tensor(26.7384, device='cuda:0')"
5229,"tensor(16.8319, device='cuda:0')","tensor(26.3931, device='cuda:0')"
5230,"tensor(15.0872, device='cuda:0')","tensor(24.9494, device='cuda:0')"
5231,"tensor(13.3419, device='cuda:0')","tensor(11.8056, device='cuda:0')"
5232,"tensor(16.0109, device='cuda:0')","tensor(14.8887, device='cuda:0')"
5233,"tensor(18.2284, device='cuda:0')","tensor(13.1406, device='cuda:0')"
5234,"tensor(22.8131, device='cuda:0')","tensor(21.4145, device='cuda:0')"
5235,"tensor(22.8075, device='cuda:0')","tensor(24.1180, device='cuda:0')"
5236,"tensor(20.6659, device='cuda:0')","tensor(42.7501, device='cuda:0')"
5237,"tensor(18.9220, device='cuda:0')","tensor(25.6559, device='cuda:0')"
5238,"tensor(16.9203, device='cuda:0')","tensor(21.0639, device='cuda:0')"
5239,"tensor(16.2773, device='cuda:0')","tensor(23.3868, device='cuda:0')"
5240,"tensor(14.6967, device='cuda:0')","tensor(19.1685, device='cuda:0')"
5241,"tensor(12.5015, device='cuda:0')","tensor(9.3265, device='cuda:0')"
5242,"tensor(15.8557, device='cuda:0')","tensor(14.7402, device='cuda:0')"
5243,"tensor(16.6942, device='cuda:0')","tensor(15.2189, device='cuda:0')"
5244,"tensor(14.5444, device='cuda:0')","tensor(16.7643, device='cuda:0')"
5245,"tensor(12.5107, device='cuda:0')","tensor(14.7217, device='cuda:0')"
5246,"tensor(16.3820, device='cuda:0')","tensor(16.0853, device='cuda:0')"
5247,"tensor(13.7554, device='cuda:0')","tensor(15.7155, device='cuda:0')"
5248,"tensor(12.7115, device='cuda:0')","tensor(17.5074, device='cuda:0')"
5249,"tensor(9.8612, device='cuda:0')","tensor(15.5614, device='cuda:0')"
5250,"tensor(16.8641, device='cuda:0')","tensor(29.1324, device='cuda:0')"
5251,"tensor(13.0451, device='cuda:0')","tensor(9.7708, device='cuda:0')"
5252,"tensor(19.7503, device='cuda:0')","tensor(15.2377, device='cuda:0')"
5253,"tensor(13.5344, device='cuda:0')","tensor(13.1351, device='cuda:0')"
5254,"tensor(21.2536, device='cuda:0')","tensor(17.5063, device='cuda:0')"
5255,"tensor(11.7437, device='cuda:0')","tensor(13.1708, device='cuda:0')"
5256,"tensor(14.3947, device='cuda:0')","tensor(13.7257, device='cuda:0')"
5257,"tensor(18.7471, device='cuda:0')","tensor(14.9212, device='cuda:0')"
5258,"tensor(19.3637, device='cuda:0')","tensor(20.1982, device='cuda:0')"
5259,"tensor(16.1785, device='cuda:0')","tensor(22.3154, device='cuda:0')"
5260,"tensor(13.8654, device='cuda:0')","tensor(21.8373, device='cuda:0')"
5261,"tensor(9.7320, device='cuda:0')","tensor(8.9350, device='cuda:0')"
5262,"tensor(12.4349, device='cuda:0')","tensor(11.2065, device='cuda:0')"
5263,"tensor(13.3706, device='cuda:0')","tensor(14.7516, device='cuda:0')"
5264,"tensor(6.6271, device='cuda:0')","tensor(11.9940, device='cuda:0')"
5265,"tensor(12.1482, device='cuda:0')","tensor(14.1483, device='cuda:0')"
5266,"tensor(11.3267, device='cuda:0')","tensor(15.4386, device='cuda:0')"
5267,"tensor(12.1162, device='cuda:0')","tensor(14.8009, device='cuda:0')"
5268,"tensor(12.0029, device='cuda:0')","tensor(13.9952, device='cuda:0')"
5269,"tensor(9.2413, device='cuda:0')","tensor(12.6652, device='cuda:0')"
5270,"tensor(9.6199, device='cuda:0')","tensor(15.4832, device='cuda:0')"
5271,"tensor(10.1456, device='cuda:0')","tensor(7.4006, device='cuda:0')"
5272,"tensor(11.6980, device='cuda:0')","tensor(10.6458, device='cuda:0')"
5273,"tensor(13.3145, device='cuda:0')","tensor(8.8810, device='cuda:0')"
5274,"tensor(13.3857, device='cuda:0')","tensor(13.0189, device='cuda:0')"
5275,"tensor(11.2136, device='cuda:0')","tensor(11.9100, device='cuda:0')"
5276,"tensor(18.1241, device='cuda:0')","tensor(15.9976, device='cuda:0')"
5277,"tensor(10.3617, device='cuda:0')","tensor(14.0021, device='cuda:0')"
5278,"tensor(19.2107, device='cuda:0')","tensor(17.6978, device='cuda:0')"
5279,"tensor(13.2162, device='cuda:0')","tensor(14.3693, device='cuda:0')"
5280,"tensor(11.2199, device='cuda:0')","tensor(14.1487, device='cuda:0')"
5281,"tensor(14.8629, device='cuda:0')","tensor(9.4385, device='cuda:0')"
5282,"tensor(14.2709, device='cuda:0')","tensor(18.3089, device='cuda:0')"
5283,"tensor(10.6065, device='cuda:0')","tensor(15.0462, device='cuda:0')"
5284,"tensor(10.0608, device='cuda:0')","tensor(16.9877, device='cuda:0')"
5285,"tensor(11.9526, device='cuda:0')","tensor(20.9902, device='cuda:0')"
5286,"tensor(9.1836, device='cuda:0')","tensor(15.1964, device='cuda:0')"
5287,"tensor(7.6933, device='cuda:0')","tensor(16.0742, device='cuda:0')"
5288,"tensor(7.2766, device='cuda:0')","tensor(14.1943, device='cuda:0')"
5289,"tensor(9.8329, device='cuda:0')","tensor(13.2956, device='cuda:0')"
5290,"tensor(12.2407, device='cuda:0')","tensor(11.6019, device='cuda:0')"
5291,"tensor(11.1388, device='cuda:0')","tensor(8.1308, device='cuda:0')"
5292,"tensor(8.7120, device='cuda:0')","tensor(15.1442, device='cuda:0')"
5293,"tensor(10.3515, device='cuda:0')","tensor(16.5066, device='cuda:0')"
5294,"tensor(8.5534, device='cuda:0')","tensor(14.1483, device='cuda:0')"
5295,"tensor(9.2256, device='cuda:0')","tensor(14.5256, device='cuda:0')"
5296,"tensor(10.3970, device='cuda:0')","tensor(18.2310, device='cuda:0')"
5297,"tensor(11.3822, device='cuda:0')","tensor(19.7454, device='cuda:0')"
5298,"tensor(19.9532, device='cuda:0')","tensor(22.3231, device='cuda:0')"
5299,"tensor(14.0972, device='cuda:0')","tensor(16.4771, device='cuda:0')"
5300,"tensor(14.2532, device='cuda:0')","tensor(18.3616, device='cuda:0')"
5301,"tensor(16.2952, device='cuda:0')","tensor(8.4086, device='cuda:0')"
5302,"tensor(10.1939, device='cuda:0')","tensor(11.0414, device='cuda:0')"
5303,"tensor(8.0491, device='cuda:0')","tensor(9.0929, device='cuda:0')"
5304,"tensor(10.7292, device='cuda:0')","tensor(11.6552, device='cuda:0')"
5305,"tensor(20.7691, device='cuda:0')","tensor(11.4152, device='cuda:0')"
5306,"tensor(14.6748, device='cuda:0')","tensor(17.8488, device='cuda:0')"
5307,"tensor(8.8264, device='cuda:0')","tensor(15.1105, device='cuda:0')"
5308,"tensor(9.0542, device='cuda:0')","tensor(16.5730, device='cuda:0')"
5309,"tensor(11.2549, device='cuda:0')","tensor(19.9471, device='cuda:0')"
5310,"tensor(15.0331, device='cuda:0')","tensor(20.5739, device='cuda:0')"
5311,"tensor(11.7987, device='cuda:0')","tensor(9.3663, device='cuda:0')"
5312,"tensor(17.0497, device='cuda:0')","tensor(13.9970, device='cuda:0')"
5313,"tensor(15.4528, device='cuda:0')","tensor(13.3226, device='cuda:0')"
5314,"tensor(15.6432, device='cuda:0')","tensor(21.7016, device='cuda:0')"
5315,"tensor(15.5766, device='cuda:0')","tensor(19.2797, device='cuda:0')"
5316,"tensor(17.8045, device='cuda:0')","tensor(24.6251, device='cuda:0')"
5317,"tensor(12.4985, device='cuda:0')","tensor(26.1931, device='cuda:0')"
5318,"tensor(12.3801, device='cuda:0')","tensor(30.3692, device='cuda:0')"
5319,"tensor(9.3347, device='cuda:0')","tensor(28.3639, device='cuda:0')"
5320,"tensor(8.8691, device='cuda:0')","tensor(27.9075, device='cuda:0')"
5321,"tensor(9.7718, device='cuda:0')","tensor(6.4929, device='cuda:0')"
5322,"tensor(26.4588, device='cuda:0')","tensor(24.0854, device='cuda:0')"
5323,"tensor(20.6338, device='cuda:0')","tensor(20.0657, device='cuda:0')"
5324,"tensor(27.6067, device='cuda:0')","tensor(24.5307, device='cuda:0')"
5325,"tensor(15.3816, device='cuda:0')","tensor(18.1040, device='cuda:0')"
5326,"tensor(22.4719, device='cuda:0')","tensor(20.7091, device='cuda:0')"
5327,"tensor(16.0937, device='cuda:0')","tensor(19.1774, device='cuda:0')"
5328,"tensor(16.5562, device='cuda:0')","tensor(17.8356, device='cuda:0')"
5329,"tensor(20.3660, device='cuda:0')","tensor(20.3839, device='cuda:0')"
5330,"tensor(21.9188, device='cuda:0')","tensor(25.1613, device='cuda:0')"
5331,"tensor(15.5418, device='cuda:0')","tensor(10.6434, device='cuda:0')"
5332,"tensor(23.3727, device='cuda:0')","tensor(18.3922, device='cuda:0')"
5333,"tensor(12.9844, device='cuda:0')","tensor(20.1224, device='cuda:0')"
5334,"tensor(13.2357, device='cuda:0')","tensor(26.9905, device='cuda:0')"
5335,"tensor(14.0128, device='cuda:0')","tensor(26.3207, device='cuda:0')"
5336,"tensor(14.0029, device='cuda:0')","tensor(24.2393, device='cuda:0')"
5337,"tensor(15.6868, device='cuda:0')","tensor(23.4664, device='cuda:0')"
5338,"tensor(32.7200, device='cuda:0')","tensor(44.6869, device='cuda:0')"
5339,"tensor(19.2659, device='cuda:0')","tensor(24.1556, device='cuda:0')"
5340,"tensor(11.5360, device='cuda:0')","tensor(24.7878, device='cuda:0')"
5341,"tensor(18.8007, device='cuda:0')","tensor(11.3618, device='cuda:0')"
5342,"tensor(16.9346, device='cuda:0')","tensor(17.7859, device='cuda:0')"
5343,"tensor(18.8561, device='cuda:0')","tensor(17.1811, device='cuda:0')"
5344,"tensor(18.1310, device='cuda:0')","tensor(18.6368, device='cuda:0')"
5345,"tensor(20.9690, device='cuda:0')","tensor(20.0123, device='cuda:0')"
5346,"tensor(45.9575, device='cuda:0')","tensor(71.9647, device='cuda:0')"
5347,"tensor(37.3846, device='cuda:0')","tensor(91.3108, device='cuda:0')"
5348,"tensor(29.6305, device='cuda:0')","tensor(69.1084, device='cuda:0')"
5349,"tensor(24.8372, device='cuda:0')","tensor(67.5517, device='cuda:0')"
5350,"tensor(31.1360, device='cuda:0')","tensor(52.9319, device='cuda:0')"
5351,"tensor(14.9837, device='cuda:0')","tensor(13.3566, device='cuda:0')"
5352,"tensor(15.7219, device='cuda:0')","tensor(18.0971, device='cuda:0')"
5353,"tensor(19.4787, device='cuda:0')","tensor(17.2996, device='cuda:0')"
5354,"tensor(27.2820, device='cuda:0')","tensor(28.4151, device='cuda:0')"
5355,"tensor(29.1315, device='cuda:0')","tensor(30.1428, device='cuda:0')"
5356,"tensor(27.3997, device='cuda:0')","tensor(30.2124, device='cuda:0')"
5357,"tensor(19.3224, device='cuda:0')","tensor(29.7311, device='cuda:0')"
5358,"tensor(28.1929, device='cuda:0')","tensor(36.7114, device='cuda:0')"
5359,"tensor(17.3764, device='cuda:0')","tensor(29.5016, device='cuda:0')"
5360,"tensor(20.8381, device='cuda:0')","tensor(35.0896, device='cuda:0')"
5361,"tensor(20.2685, device='cuda:0')","tensor(13.0920, device='cuda:0')"
5362,"tensor(38.1526, device='cuda:0')","tensor(19.7534, device='cuda:0')"
5363,"tensor(48.4457, device='cuda:0')","tensor(27.3803, device='cuda:0')"
5364,"tensor(49.0515, device='cuda:0')","tensor(25.6166, device='cuda:0')"
5365,"tensor(52.6065, device='cuda:0')","tensor(27.3530, device='cuda:0')"
5366,"tensor(42.5724, device='cuda:0')","tensor(33.3700, device='cuda:0')"
5367,"tensor(35.3777, device='cuda:0')","tensor(30.0559, device='cuda:0')"
5368,"tensor(23.8141, device='cuda:0')","tensor(26.8972, device='cuda:0')"
5369,"tensor(28.9726, device='cuda:0')","tensor(28.3536, device='cuda:0')"
5370,"tensor(57.1823, device='cuda:0')","tensor(66.8466, device='cuda:0')"
5371,"tensor(27.2068, device='cuda:0')","tensor(12.6550, device='cuda:0')"
5372,"tensor(31.5459, device='cuda:0')","tensor(20.8435, device='cuda:0')"
5373,"tensor(34.5940, device='cuda:0')","tensor(22.0496, device='cuda:0')"
5374,"tensor(42.6187, device='cuda:0')","tensor(31.9031, device='cuda:0')"
5375,"tensor(34.8880, device='cuda:0')","tensor(33.8322, device='cuda:0')"
5376,"tensor(43.3550, device='cuda:0')","tensor(55.1478, device='cuda:0')"
5377,"tensor(36.5443, device='cuda:0')","tensor(53.2522, device='cuda:0')"
5378,"tensor(29.3483, device='cuda:0')","tensor(71.7227, device='cuda:0')"
5379,"tensor(17.9446, device='cuda:0')","tensor(53.6694, device='cuda:0')"
5380,"tensor(19.3839, device='cuda:0')","tensor(53.9826, device='cuda:0')"
5381,"tensor(26.8107, device='cuda:0')","tensor(16.7712, device='cuda:0')"
5382,"tensor(34.5168, device='cuda:0')","tensor(22.3376, device='cuda:0')"
5383,"tensor(31.6024, device='cuda:0')","tensor(23.5157, device='cuda:0')"
5384,"tensor(34.5337, device='cuda:0')","tensor(28.6535, device='cuda:0')"
5385,"tensor(33.3649, device='cuda:0')","tensor(30.9767, device='cuda:0')"
5386,"tensor(58.3193, device='cuda:0')","tensor(49.5254, device='cuda:0')"
5387,"tensor(62.3380, device='cuda:0')","tensor(58.6087, device='cuda:0')"
5388,"tensor(43.2726, device='cuda:0')","tensor(54.6346, device='cuda:0')"
5389,"tensor(31.2488, device='cuda:0')","tensor(44.5293, device='cuda:0')"
5390,"tensor(35.8557, device='cuda:0')","tensor(43.3556, device='cuda:0')"
5391,"tensor(41.6051, device='cuda:0')","tensor(22.7076, device='cuda:0')"
5392,"tensor(37.6742, device='cuda:0')","tensor(26.9560, device='cuda:0')"
5393,"tensor(49.9919, device='cuda:0')","tensor(41.0706, device='cuda:0')"
5394,"tensor(36.9523, device='cuda:0')","tensor(58.7260, device='cuda:0')"
5395,"tensor(30.0295, device='cuda:0')","tensor(52.2333, device='cuda:0')"
5396,"tensor(45.6970, device='cuda:0')","tensor(71.3442, device='cuda:0')"
5397,"tensor(27.6122, device='cuda:0')","tensor(63.9153, device='cuda:0')"
5398,"tensor(37.2198, device='cuda:0')","tensor(74.6938, device='cuda:0')"
5399,"tensor(53.9865, device='cuda:0')","tensor(109.1529, device='cuda:0')"
5400,"tensor(51.8352, device='cuda:0')","tensor(83.4831, device='cuda:0')"
5401,"tensor(13.0002, device='cuda:0')","tensor(17.1833, device='cuda:0')"
5402,"tensor(23.4457, device='cuda:0')","tensor(32.9973, device='cuda:0')"
5403,"tensor(18.8270, device='cuda:0')","tensor(32.1151, device='cuda:0')"
5404,"tensor(21.7032, device='cuda:0')","tensor(30.2458, device='cuda:0')"
5405,"tensor(20.7065, device='cuda:0')","tensor(30.0234, device='cuda:0')"
5406,"tensor(25.7831, device='cuda:0')","tensor(43.7944, device='cuda:0')"
5407,"tensor(18.1905, device='cuda:0')","tensor(37.4531, device='cuda:0')"
5408,"tensor(11.2396, device='cuda:0')","tensor(33.2429, device='cuda:0')"
5409,"tensor(10.4682, device='cuda:0')","tensor(35.0438, device='cuda:0')"
5410,"tensor(18.4573, device='cuda:0')","tensor(40.4463, device='cuda:0')"
5411,"tensor(15.7844, device='cuda:0')","tensor(15.5934, device='cuda:0')"
5412,"tensor(18.3530, device='cuda:0')","tensor(16.2624, device='cuda:0')"
5413,"tensor(22.2263, device='cuda:0')","tensor(19.7138, device='cuda:0')"
5414,"tensor(27.0992, device='cuda:0')","tensor(20.4941, device='cuda:0')"
5415,"tensor(24.3764, device='cuda:0')","tensor(22.2539, device='cuda:0')"
5416,"tensor(26.1720, device='cuda:0')","tensor(25.4778, device='cuda:0')"
5417,"tensor(25.2871, device='cuda:0')","tensor(23.0850, device='cuda:0')"
5418,"tensor(27.5907, device='cuda:0')","tensor(32.6069, device='cuda:0')"
5419,"tensor(23.6219, device='cuda:0')","tensor(34.2505, device='cuda:0')"
5420,"tensor(20.4858, device='cuda:0')","tensor(28.6139, device='cuda:0')"
