iteration,original_grad_norm,regularized_grad_norm,target_norm,input_norm,new_input_norm,old_input_norm,bound_norm,scale,regul,deg_f
299,0.3248080313205719,16.74167251586914,31.81076431274414,2.4366207122802734,2.4366207122802734,0.0,507.34603575863287,1.0,0.001,10
300,0.06419755518436432,2.361581802368164,0.7986253499984741,0.48664504289627075,0.48664504289627075,0.0,507.34603575863287,1.0,0.001,10
301,14.849532127380371,5.664585113525391,9663.09765625,3760.91748046875,3760.91748046875,0.0,507.34603575863287,1.0,0.001,10
302,0.0917401984333992,4.6186981201171875,4.280849456787109,1.0265088081359863,1.0265088081359863,0.0,507.34603575863287,1.0,0.001,10
303,0.007645945530384779,0.35203251242637634,59470.859375,5.939709663391113,5.939709663391113,0.0,507.34603575863287,1.0,0.001,10
304,77.77848815917969,39.16828536987305,330.8802795410156,6388.15283203125,6388.15283203125,0.0,507.34603575863287,1.0,0.001,10
305,0.050439365208148956,2.2083022594451904,18092.10546875,22.927589416503906,22.927589416503906,0.0,507.34603575863287,1.0,0.001,10
306,0.25328975915908813,1.8366624116897583,57404.98046875,139.71096801757812,139.71096801757812,0.0,507.34603575863287,1.0,0.001,10
307,70.51136016845703,40.72646713256836,117.11123657226562,5835.037109375,5835.037109375,0.0,507.34603575863287,1.0,0.001,10
308,0.009801516309380531,0.48578470945358276,115172.7734375,1.9449084997177124,1.9449084997177124,0.0,507.34603575863287,1.0,0.001,10
309,0.08819162845611572,3.3131072521209717,2.6523215770721436,3.073338747024536,3.073338747024536,0.0,507.34603575863287,1.0,0.001,10
310,3.3409059047698975,30.531274795532227,44.33174514770508,129.99896240234375,129.99896240234375,0.0,507.34603575863287,1.0,0.001,10
311,0.08338320255279541,4.553314685821533,3783.684814453125,2.550503969192505,2.550503969192505,0.0,507.34603575863287,1.0,0.001,10
312,0.15775007009506226,8.7700834274292,1311.2261962890625,4.522985458374023,4.522985458374023,0.0,507.34603575863287,1.0,0.001,10
313,93.8624496459961,27.896055221557617,3.2880146503448486,11220.759765625,11220.759765625,0.0,507.34603575863287,1.0,0.001,10
314,7.176937580108643,8.255034446716309,4960.984375,1309.55712890625,1309.55712890625,0.0,507.34603575863287,1.0,0.001,10
315,31.183612823486328,31.974136352539062,674.459716796875,2289.68603515625,2289.68603515625,0.0,507.34603575863287,1.0,0.001,10
316,0.1379334032535553,5.280463218688965,4247.87109375,19.43638801574707,19.43638801574707,0.0,507.34603575863287,1.0,0.001,10
317,313.02301025390625,2.8518314361572266,62.752540588378906,158708.984375,158708.984375,0.0,507.34603575863287,1.0,0.001,10
318,148.0870361328125,23.48957061767578,0.37420278787612915,16382.6376953125,16382.6376953125,0.0,507.34603575863287,1.0,0.001,10
319,145.71441650390625,11.71204662322998,2.413062810897827,34205.28125,34205.28125,0.0,507.34603575863287,1.0,0.001,10
320,3.199570417404175,26.73561668395996,10.95168685913086,78.11573028564453,78.11573028564453,0.0,507.34603575863287,1.0,0.001,10
321,0.016018982976675034,0.75234454870224,47619.76953125,1.0098371505737305,1.0098371505737305,0.0,507.34603575863287,1.0,0.001,10
322,1.3902795314788818,22.490076065063477,262.47723388671875,57.9052848815918,57.9052848815918,0.0,507.34603575863287,1.0,0.001,10
323,12.216113090515137,39.43427276611328,0.9846823215484619,305.93994140625,305.93994140625,0.0,507.34603575863287,1.0,0.001,10
324,0.08207392692565918,4.117244243621826,0.502924919128418,5.788663387298584,5.788663387298584,0.0,507.34603575863287,1.0,0.001,10
325,16.291397094726562,46.112606048583984,6.307885646820068,371.90325927734375,371.90325927734375,0.0,507.34603575863287,1.0,0.001,10
326,0.8360912203788757,14.798630714416504,0.7880778908729553,47.755348205566406,47.755348205566406,0.0,507.34603575863287,1.0,0.001,10
327,105.00849914550781,16.695554733276367,0.756456732749939,17910.205078125,17910.205078125,0.0,507.34603575863287,1.0,0.001,10
328,872.989501953125,33.39188766479492,2.006038188934326,281478.875,281478.875,0.0,507.34603575863287,1.0,0.001,10
329,26.519630432128906,56.87546920776367,0.30186912417411804,903.3314208984375,903.3314208984375,0.0,507.34603575863287,1.0,0.001,10
330,129.09413146972656,41.83130645751953,2.1610469818115234,17893.1796875,17893.1796875,0.0,507.34603575863287,1.0,0.001,10
331,2.7823262214660645,9.89248275756836,4308.20751953125,501.8052978515625,501.8052978515625,0.0,507.34603575863287,1.0,0.001,10
332,0.26515835523605347,12.482405662536621,332.7725524902344,2.7775943279266357,2.7775943279266357,0.0,507.34603575863287,1.0,0.001,10
333,0.06356605887413025,3.236889362335205,6465.07373046875,6.463691234588623,6.463691234588623,0.0,507.34603575863287,1.0,0.001,10
334,98.43055725097656,18.05321502685547,2.006981611251831,7454.04052734375,7454.04052734375,0.0,507.34603575863287,1.0,0.001,10
335,215.1591339111328,8.193815231323242,0.22424104809761047,48107.45703125,48107.45703125,0.0,507.34603575863287,1.0,0.001,10
336,253.81787109375,11.598702430725098,384.4710998535156,48761.31640625,48761.31640625,0.0,507.34603575863287,1.0,0.001,10
337,0.43253248929977417,5.5545148849487305,6135.73974609375,86.92567443847656,86.92567443847656,0.0,507.34603575863287,1.0,0.001,10
338,3.5394673347473145,1.8508890867233276,129935.96875,6771.23046875,6771.23046875,0.0,507.34603575863287,1.0,0.001,10
339,0.11417575925588608,4.970828056335449,0.17889779806137085,15.541921615600586,15.541921615600586,0.0,507.34603575863287,1.0,0.001,10
340,232.43768310546875,11.03369426727295,22841.015625,133258.421875,133258.421875,0.0,507.34603575863287,1.0,0.001,10
341,78.3755111694336,18.57245635986328,212.9290771484375,7802.40478515625,7802.40478515625,0.0,507.34603575863287,1.0,0.001,10
342,21.229616165161133,10.33301830291748,8302.953125,6046.2392578125,6046.2392578125,0.0,507.34603575863287,1.0,0.001,10
343,0.14773038029670715,3.3871164321899414,7274.4248046875,60.84275817871094,60.84275817871094,0.0,507.34603575863287,1.0,0.001,10
344,91.53865051269531,22.242450714111328,793.443115234375,10936.1875,10936.1875,0.0,507.34603575863287,1.0,0.001,10
345,0.48740169405937195,8.749154090881348,2482.01171875,85.05953216552734,85.05953216552734,0.0,507.34603575863287,1.0,0.001,10
346,0.051401883363723755,2.759775400161743,7699.15966796875,0.3560751974582672,0.3560751974582672,0.0,507.34603575863287,1.0,0.001,10
347,331.5566711425781,26.93922996520996,4.293722629547119,81617.5703125,81617.5703125,0.0,507.34603575863287,1.0,0.001,10
348,0.09562233835458755,3.8506033420562744,3.3141837120056152,1.7947204113006592,1.7947204113006592,0.0,507.34603575863287,1.0,0.001,10
349,0.06445740163326263,2.2377235889434814,31989.603515625,21.95148468017578,21.95148468017578,0.0,507.34603575863287,1.0,0.001,10
350,21.13226890563965,46.3569221496582,9.442967414855957,612.21044921875,612.21044921875,0.0,507.34603575863287,1.0,0.001,10
351,0.14922453463077545,6.309694290161133,8.901476860046387,2.296832323074341,2.296832323074341,0.0,507.34603575863287,1.0,0.001,10
352,36.24409484863281,86.82012939453125,14.52157211303711,1642.2589111328125,1642.2589111328125,0.0,507.34603575863287,1.0,0.001,10
353,6.091009140014648,38.610862731933594,81.08668518066406,190.77015686035156,190.77015686035156,0.0,507.34603575863287,1.0,0.001,10
354,196.70472717285156,33.61662673950195,61.8003044128418,30187.404296875,30187.404296875,0.0,507.34603575863287,1.0,0.001,10
355,0.4637904167175293,10.777948379516602,1829.873779296875,39.2293701171875,39.2293701171875,0.0,507.34603575863287,1.0,0.001,10
356,0.35975924134254456,18.30579376220703,105.9155044555664,6.948543548583984,6.948543548583984,0.0,507.34603575863287,1.0,0.001,10
357,0.3758329451084137,11.640771865844727,1009.302001953125,25.75057601928711,25.75057601928711,0.0,507.34603575863287,1.0,0.001,10
358,224.33367919921875,24.14034080505371,86.8351058959961,59628.0,59628.0,0.0,507.34603575863287,1.0,0.001,10
359,124.33638000488281,30.010631561279297,97.5433120727539,17464.224609375,17464.224609375,0.0,507.34603575863287,1.0,0.001,10
360,46.21089553833008,46.44508743286133,1.100124478340149,2955.685302734375,2955.685302734375,0.0,507.34603575863287,1.0,0.001,10
361,0.35528382658958435,2.6572751998901367,48265.77734375,136.30392456054688,136.30392456054688,0.0,507.34603575863287,1.0,0.001,10
362,7.067500591278076,10.231644630432129,6438.9111328125,1491.2760009765625,1491.2760009765625,0.0,507.34603575863287,1.0,0.001,10
363,9.421218872070312,32.120670318603516,155.08859252929688,345.8429260253906,345.8429260253906,0.0,507.34603575863287,1.0,0.001,10
364,151.07440185546875,16.674785614013672,0.44229331612586975,38912.53125,38912.53125,0.0,507.34603575863287,1.0,0.001,10
365,1.7390211820602417,4.126748085021973,74578.28125,925.7254028320312,925.7254028320312,0.0,507.34603575863287,1.0,0.001,10
366,15.640156745910645,53.74430847167969,2.5814309120178223,457.6689453125,457.6689453125,0.0,507.34603575863287,1.0,0.001,10
367,187.02247619628906,20.508563995361328,5.327152252197266,41376.98828125,41376.98828125,0.0,507.34603575863287,1.0,0.001,10
368,69.84976196289062,35.98184585571289,296.9819030761719,5572.185546875,5572.185546875,0.0,507.34603575863287,1.0,0.001,10
369,186.6967010498047,3.675687789916992,951.5132446289062,164491.53125,164491.53125,0.0,507.34603575863287,1.0,0.001,10
370,153.25119018554688,13.795501708984375,0.1751035898923874,35295.22265625,35295.22265625,0.0,507.34603575863287,1.0,0.001,10
371,236.83583068847656,2.711656093597412,0.48151618242263794,291705.75,291705.75,0.0,507.34603575863287,1.0,0.001,10
372,0.011204964481294155,0.4344119131565094,83010.9921875,28.556110382080078,28.556110382080078,0.0,507.34603575863287,1.0,0.001,10
373,0.04357443004846573,2.2138631343841553,13903.771484375,0.35410016775131226,0.35410016775131226,0.0,507.34603575863287,1.0,0.001,10
374,153.31942749023438,13.190204620361328,76.53467559814453,51303.15234375,51303.15234375,0.0,507.34603575863287,1.0,0.001,10
375,0.06614562124013901,3.5968821048736572,11529.625,11.363958358764648,11.363958358764648,0.0,507.34603575863287,1.0,0.001,10
376,7.839715480804443,48.08156204223633,1.0624207258224487,247.29705810546875,247.29705810546875,0.0,507.34603575863287,1.0,0.001,10
377,101.58895874023438,2.1206486225128174,42594.71484375,120768.8203125,120768.8203125,0.0,507.34603575863287,1.0,0.001,10
378,0.9178583025932312,2.996335744857788,23996.025390625,305.2715148925781,305.2715148925781,0.0,507.34603575863287,1.0,0.001,10
379,0.8784744143486023,10.440943717956543,2258.507568359375,115.14714813232422,115.14714813232422,0.0,507.34603575863287,1.0,0.001,10
380,1.6834200620651245,22.61953353881836,180.316650390625,80.92424774169922,80.92424774169922,0.0,507.34603575863287,1.0,0.001,10
381,0.03008233942091465,1.5565468072891235,99705.2265625,4.584488868713379,4.584488868713379,0.0,507.34603575863287,1.0,0.001,10
382,0.13753467798233032,5.469820022583008,0.7069036960601807,20.39002799987793,20.39002799987793,0.0,507.34603575863287,1.0,0.001,10
383,0.07884109765291214,3.3341407775878906,0.20810046792030334,2.4708733558654785,2.4708733558654785,0.0,507.34603575863287,1.0,0.001,10
384,76.65201568603516,43.423580169677734,418.3050537109375,6669.3662109375,6669.3662109375,0.0,507.34603575863287,1.0,0.001,10
385,121.01232147216797,22.577171325683594,191.7343292236328,19926.767578125,19926.767578125,0.0,507.34603575863287,1.0,0.001,10
386,111.9525375366211,7.28033447265625,2609.048583984375,18553.9921875,18553.9921875,0.0,507.34603575863287,1.0,0.001,10
387,128.57846069335938,13.097640037536621,49.21477127075195,15465.576171875,15465.576171875,0.0,507.34603575863287,1.0,0.001,10
388,45.20478439331055,41.02217483520508,2.0090537071228027,2720.175048828125,2720.175048828125,0.0,507.34603575863287,1.0,0.001,10
389,0.43781837821006775,9.429654121398926,1.9666796922683716,28.98993492126465,28.98993492126465,0.0,507.34603575863287,1.0,0.001,10
390,3.4765563011169434,23.32599449157715,4.64055871963501,95.91679382324219,95.91679382324219,0.0,507.34603575863287,1.0,0.001,10
391,0.03134030103683472,0.33276620507240295,121370.7578125,91.49954223632812,91.49954223632812,0.0,507.34603575863287,1.0,0.001,10
392,0.011512698605656624,0.33690905570983887,137413.28125,27.88754653930664,27.88754653930664,0.0,507.34603575863287,1.0,0.001,10
393,52.295040130615234,35.56203079223633,29.195510864257812,2241.88232421875,2241.88232421875,0.0,507.34603575863287,1.0,0.001,10
394,223.3927764892578,29.09406852722168,819.2113037109375,46529.11328125,46529.11328125,0.0,507.34603575863287,1.0,0.001,10
395,0.07218445092439651,3.672849178314209,10161.1083984375,10.807050704956055,10.807050704956055,0.0,507.34603575863287,1.0,0.001,10
396,6.421017169952393,31.054128646850586,24.92049789428711,131.5021209716797,131.5021209716797,0.0,507.34603575863287,1.0,0.001,10
397,0.24654439091682434,6.859330177307129,2423.401611328125,32.40358352661133,32.40358352661133,0.0,507.34603575863287,1.0,0.001,10
398,0.061102721840143204,3.057774782180786,12656.6474609375,13.939144134521484,13.939144134521484,0.0,507.34603575863287,1.0,0.001,10
399,0.39469248056411743,17.65196990966797,320.0615539550781,19.586471557617188,19.586471557617188,0.0,507.34603575863287,1.0,0.001,10
400,0.7733110785484314,3.702871561050415,22206.6953125,282.56634521484375,282.56634521484375,0.0,507.34603575863287,1.0,0.001,10
401,232.14698791503906,14.198174476623535,2.0624420642852783,69900.609375,69900.609375,0.0,507.34603575863287,1.0,0.001,10
402,3.042271137237549,4.824060440063477,43462.8203125,1107.75439453125,1107.75439453125,0.0,507.34603575863287,1.0,0.001,10
403,0.5468684434890747,3.1788113117218018,55698.2421875,159.99070739746094,159.99070739746094,0.0,507.34603575863287,1.0,0.001,10
404,0.38905638456344604,12.801923751831055,786.6863403320312,15.912496566772461,15.912496566772461,0.0,507.34603575863287,1.0,0.001,10
405,59.60355758666992,43.80543518066406,3.9310765266418457,4183.75048828125,4183.75048828125,0.0,507.34603575863287,1.0,0.001,10
406,0.36337536573410034,17.238487243652344,53.326351165771484,0.3990783095359802,0.3990783095359802,0.0,507.34603575863287,1.0,0.001,10
407,161.65731811523438,7.294196605682373,18.82136344909668,146541.78125,146541.78125,0.0,507.34603575863287,1.0,0.001,10
408,115.6378173828125,27.781782150268555,1.8891465663909912,15812.6943359375,15812.6943359375,0.0,507.34603575863287,1.0,0.001,10
409,0.6616637706756592,11.734379768371582,1.283881664276123,37.768211364746094,37.768211364746094,0.0,507.34603575863287,1.0,0.001,10
410,51.248619079589844,17.462932586669922,2673.752685546875,6772.37060546875,6772.37060546875,0.0,507.34603575863287,1.0,0.001,10
411,62.9737434387207,43.93263626098633,5.16263484954834,4667.17236328125,4667.17236328125,0.0,507.34603575863287,1.0,0.001,10
412,61.36963653564453,35.75774002075195,3.9269516468048096,4722.50439453125,4722.50439453125,0.0,507.34603575863287,1.0,0.001,10
413,6.938323497772217,39.370849609375,28.820859909057617,120.62397003173828,120.62397003173828,0.0,507.34603575863287,1.0,0.001,10
414,0.3706994354724884,8.28658676147461,0.3805767595767975,44.667457580566406,44.667457580566406,0.0,507.34603575863287,1.0,0.001,10
415,18.57371711730957,17.52490234375,3034.188720703125,2147.724609375,2147.724609375,0.0,507.34603575863287,1.0,0.001,10
416,19.451139450073242,19.64729881286621,1402.62548828125,1554.9171142578125,1554.9171142578125,0.0,507.34603575863287,1.0,0.001,10
417,0.06955953687429428,3.520141124725342,1.3093600273132324,3.555042266845703,3.555042266845703,0.0,507.34603575863287,1.0,0.001,10
418,1.0648365020751953,3.8727800846099854,27574.962890625,408.78387451171875,408.78387451171875,0.0,507.34603575863287,1.0,0.001,10
419,0.35140305757522583,20.320350646972656,100.00914764404297,4.121247291564941,4.121247291564941,0.0,507.34603575863287,1.0,0.001,10
420,3.098663091659546,27.78725242614746,173.1687469482422,128.09446716308594,128.09446716308594,0.0,507.34603575863287,1.0,0.001,10
421,0.24554160237312317,12.2040376663208,19.405685424804688,3.142354726791382,3.142354726791382,0.0,507.34603575863287,1.0,0.001,10
422,0.04794899746775627,2.319242238998413,19432.845703125,12.523497581481934,12.523497581481934,0.0,507.34603575863287,1.0,0.001,10
423,109.4144287109375,18.774272918701172,62.57597351074219,20989.736328125,20989.736328125,0.0,507.34603575863287,1.0,0.001,10
424,34.23725509643555,51.01976013183594,1.226127028465271,1447.2362060546875,1447.2362060546875,0.0,507.34603575863287,1.0,0.001,10
425,16.59919548034668,48.60722351074219,9.594301223754883,379.224853515625,379.224853515625,0.0,507.34603575863287,1.0,0.001,10
426,254.2823028564453,15.082139015197754,1978.2276611328125,47774.5625,47774.5625,0.0,507.34603575863287,1.0,0.001,10
427,44.284912109375,47.27702713012695,0.9441187977790833,2107.156494140625,2107.156494140625,0.0,507.34603575863287,1.0,0.001,10
428,0.11892510950565338,0.6325739622116089,144787.390625,227.38934326171875,227.38934326171875,0.0,507.34603575863287,1.0,0.001,10
429,230.5405731201172,5.443655490875244,1284.5684814453125,162735.890625,162735.890625,0.0,507.34603575863287,1.0,0.001,10
430,0.14367985725402832,7.48690128326416,1149.81884765625,2.681148052215576,2.681148052215576,0.0,507.34603575863287,1.0,0.001,10
431,25.667362213134766,59.51500701904297,111.41802978515625,829.6397094726562,829.6397094726562,0.0,507.34603575863287,1.0,0.001,10
432,1.7698901891708374,14.751241683959961,657.1119995117188,122.89334869384766,122.89334869384766,0.0,507.34603575863287,1.0,0.001,10
433,116.14126586914062,7.656739234924316,5326.677734375,41773.85546875,41773.85546875,0.0,507.34603575863287,1.0,0.001,10
434,0.6338753700256348,1.2101337909698486,62155.22265625,1011.3040771484375,1011.3040771484375,0.0,507.34603575863287,1.0,0.001,10
435,0.007261307910084724,0.3929399251937866,136964.4375,0.8248520493507385,0.8248520493507385,0.0,507.34603575863287,1.0,0.001,10
436,0.07047873735427856,2.9610483646392822,2.518106698989868,0.6888045072555542,0.6888045072555542,0.0,507.34603575863287,1.0,0.001,10
437,6.205404758453369,29.846792221069336,0.7134161591529846,118.08196258544922,118.08196258544922,0.0,507.34603575863287,1.0,0.001,10
438,34.07638168334961,43.801849365234375,0.3305395841598511,1817.47705078125,1817.47705078125,0.0,507.34603575863287,1.0,0.001,10
439,0.16318903863430023,5.500387191772461,0.3704739212989807,17.45125389099121,17.45125389099121,0.0,507.34603575863287,1.0,0.001,10
440,42.031307220458984,17.43427085876465,1813.61572265625,5585.56689453125,5585.56689453125,0.0,507.34603575863287,1.0,0.001,10
441,1.1113063097000122,15.79443073272705,2.4121835231781006,64.19227600097656,64.19227600097656,0.0,507.34603575863287,1.0,0.001,10
442,93.63048553466797,23.72718620300293,18.283893585205078,9966.0751953125,9966.0751953125,0.0,507.34603575863287,1.0,0.001,10
443,141.21368408203125,19.724346160888672,148.7571563720703,19944.8515625,19944.8515625,0.0,507.34603575863287,1.0,0.001,10
444,21.174060821533203,56.22819137573242,0.25556981563568115,477.3824768066406,477.3824768066406,0.0,507.34603575863287,1.0,0.001,10
445,47.84309387207031,40.39624786376953,21.29426383972168,2440.00927734375,2440.00927734375,0.0,507.34603575863287,1.0,0.001,10
446,0.4351663887500763,26.634647369384766,69.40003967285156,8.052274703979492,8.052274703979492,0.0,507.34603575863287,1.0,0.001,10
447,1.8190215826034546,30.453577041625977,107.81990814208984,68.58321380615234,68.58321380615234,0.0,507.34603575863287,1.0,0.001,10
448,297.5340270996094,5.557816028594971,26.59971046447754,245096.484375,245096.484375,0.0,507.34603575863287,1.0,0.001,10
449,118.47789001464844,14.491971969604492,326.525390625,15035.4267578125,15035.4267578125,0.0,507.34603575863287,1.0,0.001,10
450,231.7729034423828,7.769624710083008,22.30950355529785,72253.6875,72253.6875,0.0,507.34603575863287,1.0,0.001,10
451,0.03407606855034828,1.4572217464447021,53533.421875,10.024877548217773,10.024877548217773,0.0,507.34603575863287,1.0,0.001,10
452,0.013076802715659142,0.6851379871368408,78786.171875,0.634178102016449,0.634178102016449,0.0,507.34603575863287,1.0,0.001,10
453,26.704561233520508,49.962650299072266,31.63729476928711,734.759765625,734.759765625,0.0,507.34603575863287,1.0,0.001,10
454,754.9308471679688,9.723076820373535,0.3728312849998474,309061.25,309061.25,0.0,507.34603575863287,1.0,0.001,10
455,20.81217384338379,33.07061767578125,0.2601029872894287,428.43975830078125,428.43975830078125,0.0,507.34603575863287,1.0,0.001,10
456,27.88692283630371,61.0872917175293,2.1338300704956055,932.8746337890625,932.8746337890625,0.0,507.34603575863287,1.0,0.001,10
457,3.509276866912842,3.8017935752868652,140260.71875,2019.3935546875,2019.3935546875,0.0,507.34603575863287,1.0,0.001,10
458,196.3368377685547,7.6234130859375,84.67765808105469,60800.6171875,60800.6171875,0.0,507.34603575863287,1.0,0.001,10
459,27.559406280517578,5.391858100891113,8194.2080078125,6012.0146484375,6012.0146484375,0.0,507.34603575863287,1.0,0.001,10
460,7.575697422027588,27.416154861450195,239.895263671875,326.505859375,326.505859375,0.0,507.34603575863287,1.0,0.001,10
461,0.30365824699401855,15.127120018005371,27.385395050048828,2.583622932434082,2.583622932434082,0.0,507.34603575863287,1.0,0.001,10
462,0.06822805106639862,3.0815036296844482,3967.51904296875,2.4695303440093994,2.4695303440093994,0.0,507.34603575863287,1.0,0.001,10
463,7.121532440185547,38.28902816772461,84.21611785888672,247.7245635986328,247.7245635986328,0.0,507.34603575863287,1.0,0.001,10
464,274.43511962890625,8.070788383483887,242.6284637451172,69751.21875,69751.21875,0.0,507.34603575863287,1.0,0.001,10
465,4.073117733001709,29.41879653930664,7.26470947265625,94.92900848388672,94.92900848388672,0.0,507.34603575863287,1.0,0.001,10
466,0.3411600887775421,20.069869995117188,53.1194953918457,0.8769003748893738,0.8769003748893738,0.0,507.34603575863287,1.0,0.001,10
467,0.16683384776115417,8.158498764038086,9.539335250854492,0.4931860566139221,0.4931860566139221,0.0,507.34603575863287,1.0,0.001,10
468,0.5897887945175171,2.0390210151672363,102631.2265625,352.9576416015625,352.9576416015625,0.0,507.34603575863287,1.0,0.001,10
469,0.11954957246780396,6.789676189422607,1919.363525390625,1.5156755447387695,1.5156755447387695,0.0,507.34603575863287,1.0,0.001,10
470,1.5075353384017944,7.33285665512085,8129.53955078125,345.1281433105469,345.1281433105469,0.0,507.34603575863287,1.0,0.001,10
471,0.07789088785648346,3.087099313735962,0.5808219313621521,2.452280044555664,2.452280044555664,0.0,507.34603575863287,1.0,0.001,10
472,0.39538708329200745,4.204394817352295,9854.2958984375,81.63130950927734,81.63130950927734,0.0,507.34603575863287,1.0,0.001,10
473,0.05048101022839546,2.488830804824829,7087.24072265625,4.798467636108398,4.798467636108398,0.0,507.34603575863287,1.0,0.001,10
474,0.160098135471344,6.82300329208374,3.547269105911255,18.732410430908203,18.732410430908203,0.0,507.34603575863287,1.0,0.001,10
475,0.33367180824279785,15.577799797058105,41.85950469970703,0.39971357583999634,0.39971357583999634,0.0,507.34603575863287,1.0,0.001,10
476,1.008945107460022,8.93116569519043,1492.516357421875,64.8043441772461,64.8043441772461,0.0,507.34603575863287,1.0,0.001,10
477,0.06891511380672455,2.3640074729919434,1.3799171447753906,0.9172551035881042,0.9172551035881042,0.0,507.34603575863287,1.0,0.001,10
478,0.06386236101388931,2.2579152584075928,0.8823434114456177,0.4169236421585083,0.4169236421585083,0.0,507.34603575863287,1.0,0.001,10
479,42.780670166015625,41.8721809387207,45.043479919433594,2693.532958984375,2693.532958984375,0.0,507.34603575863287,1.0,0.001,10
480,0.47071823477745056,16.59076690673828,389.4641418457031,27.510984420776367,27.510984420776367,0.0,507.34603575863287,1.0,0.001,10
481,610.410888671875,4.625449180603027,19055.62890625,311800.46875,311800.46875,0.0,507.34603575863287,1.0,0.001,10
482,7.423473834991455,4.199573516845703,52101.7578125,5323.85546875,5323.85546875,0.0,507.34603575863287,1.0,0.001,10
483,0.07283683866262436,2.2710556983947754,0.46952342987060547,0.5765438675880432,0.5765438675880432,0.0,507.34603575863287,1.0,0.001,10
484,12.980436325073242,44.28517532348633,22.741981506347656,233.82237243652344,233.82237243652344,0.0,507.34603575863287,1.0,0.001,10
485,407.5574645996094,14.966232299804688,153.5446319580078,142125.390625,142125.390625,0.0,507.34603575863287,1.0,0.001,10
486,0.9334512948989868,2.2085835933685303,40300.28515625,599.7869262695312,599.7869262695312,0.0,507.34603575863287,1.0,0.001,10
487,0.29249775409698486,2.892453908920288,29702.8671875,161.57298278808594,161.57298278808594,0.0,507.34603575863287,1.0,0.001,10
488,0.18364326655864716,7.816215515136719,7.287351608276367,11.428109169006348,11.428109169006348,0.0,507.34603575863287,1.0,0.001,10
489,0.6352606415748596,16.274925231933594,301.7090148925781,31.140804290771484,31.140804290771484,0.0,507.34603575863287,1.0,0.001,10
490,0.10811054706573486,6.3369526863098145,1883.8548583984375,6.986052989959717,6.986052989959717,0.0,507.34603575863287,1.0,0.001,10
491,0.056261830031871796,2.5106873512268066,0.5830846428871155,2.4014079570770264,2.4014079570770264,0.0,507.34603575863287,1.0,0.001,10
492,255.1140899658203,20.504825592041016,4.598059177398682,55876.15625,55876.15625,0.0,507.34603575863287,1.0,0.001,10
493,1.3492050170898438,16.229673385620117,445.963134765625,71.21022033691406,71.21022033691406,0.0,507.34603575863287,1.0,0.001,10
494,18.3276309967041,56.88743591308594,0.48564931750297546,486.93939208984375,486.93939208984375,0.0,507.34603575863287,1.0,0.001,10
495,95.12370300292969,9.349165916442871,85492.9296875,59403.7734375,59403.7734375,0.0,507.34603575863287,1.0,0.001,10
496,159.45669555664062,26.278060913085938,8.304682731628418,25021.048828125,25021.048828125,0.0,507.34603575863287,1.0,0.001,10
497,27.91143798828125,30.47406768798828,19.002527236938477,510.22833251953125,510.22833251953125,0.0,507.34603575863287,1.0,0.001,10
498,1.0733563899993896,4.189883708953857,117089.125,707.8309936523438,707.8309936523438,0.0,507.34603575863287,1.0,0.001,10
499,0.19809752702713013,8.754762649536133,1643.95361328125,24.878721237182617,24.878721237182617,0.0,507.34603575863287,1.0,0.001,10
500,0.1707337647676468,4.243976593017578,7697.2705078125,30.67634391784668,30.67634391784668,0.0,507.34603575863287,1.0,0.001,10
501,0.05363062396645546,1.8093852996826172,36497.984375,31.273706436157227,31.273706436157227,0.0,507.34603575863287,1.0,0.001,10
502,56.100276947021484,11.18405532836914,6073.85498046875,10568.767578125,10568.767578125,0.0,507.34603575863287,1.0,0.001,10
503,10.072940826416016,40.180152893066406,3.170193910598755,218.44227600097656,218.44227600097656,0.0,507.34603575863287,1.0,0.001,10
504,0.2029566764831543,10.470181465148926,14.194559097290039,0.6000367403030396,0.6000367403030396,0.0,507.34603575863287,1.0,0.001,10
505,0.0956818088889122,4.682366371154785,2655.298095703125,0.5653412342071533,0.5653412342071533,0.0,507.34603575863287,1.0,0.001,10
506,48.58763122558594,39.113861083984375,66.36612701416016,3473.01171875,3473.01171875,0.0,507.34603575863287,1.0,0.001,10
507,124.51890563964844,23.841934204101562,267.64166259765625,13547.3828125,13547.3828125,0.0,507.34603575863287,1.0,0.001,10
508,0.06753653287887573,2.9667394161224365,1.0951082706451416,0.5825875401496887,0.5825875401496887,0.0,507.34603575863287,1.0,0.001,10
509,0.23634923994541168,13.458709716796875,16.904582977294922,4.738280773162842,4.738280773162842,0.0,507.34603575863287,1.0,0.001,10
510,0.1858813762664795,11.205609321594238,678.7407836914062,0.6923846006393433,0.6923846006393433,0.0,507.34603575863287,1.0,0.001,10
511,7.459525108337402,19.148345947265625,855.1841430664062,388.32562255859375,388.32562255859375,0.0,507.34603575863287,1.0,0.001,10
512,0.44092246890068054,3.558030128479004,20807.857421875,139.4258270263672,139.4258270263672,0.0,507.34603575863287,1.0,0.001,10
513,5.831112384796143,33.702125549316406,0.2149130403995514,176.32212829589844,176.32212829589844,0.0,507.34603575863287,1.0,0.001,10
514,234.75050354003906,9.286261558532715,1386.25341796875,57321.18359375,57321.18359375,0.0,507.34603575863287,1.0,0.001,10
515,7.320096015930176,1.8110284805297852,89859.2265625,28914.69921875,28914.69921875,0.0,507.34603575863287,1.0,0.001,10
