iteration,original_grad_norm,regularized_grad_norm,error_norm,input_norm,new_input_norm,old_input_norm,bound_norm
255,7.375497341156006,1.4177440404891968,438.0950012207031,867.4097900390625,867.4097900390625,0.0,415.6921938165305
256,10.301461219787598,0.9482581615447998,543.7489624023438,857.8463745117188,857.8463745117188,0.0,415.6921938165305
257,6.969961643218994,1.266426682472229,451.68255615234375,899.5687255859375,899.5687255859375,0.0,415.6921938165305
258,6.303588390350342,1.3442223072052002,455.0853271484375,873.3886108398438,873.3886108398438,0.0,415.6921938165305
259,6.926528453826904,1.2164067029953003,470.0684509277344,873.247802734375,873.247802734375,0.0,415.6921938165305
260,6.503568172454834,1.0488324165344238,481.0193786621094,871.9043579101562,871.9043579101562,0.0,415.6921938165305
261,6.649485111236572,1.111793041229248,461.538330078125,870.5728149414062,870.5728149414062,0.0,415.6921938165305
262,7.378231525421143,1.067236304283142,453.6090393066406,871.8263549804688,871.8263549804688,0.0,415.6921938165305
263,6.664346218109131,1.4226375818252563,490.1217956542969,847.368896484375,847.368896484375,0.0,415.6921938165305
264,5.48102331161499,1.3851624727249146,501.0286865234375,918.1123046875,918.1123046875,0.0,415.6921938165305
265,8.769258499145508,1.156917929649353,505.0466613769531,902.2973022460938,902.2973022460938,0.0,415.6921938165305
266,10.645817756652832,1.100767731666565,553.2117919921875,862.3027954101562,862.3027954101562,0.0,415.6921938165305
267,12.575272560119629,1.027324914932251,493.0567321777344,867.0614013671875,867.0614013671875,0.0,415.6921938165305
268,8.430671691894531,1.0376309156417847,518.3515014648438,897.6046752929688,897.6046752929688,0.0,415.6921938165305
269,13.8699951171875,0.7706769704818726,618.6246337890625,894.3484497070312,894.3484497070312,0.0,415.6921938165305
270,10.392431259155273,1.1492533683776855,512.513916015625,919.1096801757812,919.1096801757812,0.0,415.6921938165305
271,6.987513542175293,0.9469740986824036,463.2482604980469,922.421630859375,922.421630859375,0.0,415.6921938165305
272,8.581037521362305,0.9560916423797607,523.0933837890625,934.2363891601562,934.2363891601562,0.0,415.6921938165305
273,11.651224136352539,0.8080479502677917,608.89404296875,896.9617309570312,896.9617309570312,0.0,415.6921938165305
274,8.471731185913086,0.9934598803520203,515.2603759765625,877.0875244140625,877.0875244140625,0.0,415.6921938165305
275,8.75011920928955,1.288072943687439,475.14947509765625,928.140625,928.140625,0.0,415.6921938165305
276,10.973801612854004,0.9583708047866821,492.4582824707031,939.6791381835938,939.6791381835938,0.0,415.6921938165305
277,7.973742961883545,1.0140868425369263,493.69500732421875,942.4157104492188,942.4157104492188,0.0,415.6921938165305
278,9.846803665161133,1.0031243562698364,544.517333984375,950.9686279296875,950.9686279296875,0.0,415.6921938165305
279,8.487269401550293,0.9477973580360413,489.9810485839844,927.03466796875,927.03466796875,0.0,415.6921938165305
280,7.316274166107178,1.1037590503692627,519.7564086914062,920.0593872070312,920.0593872070312,0.0,415.6921938165305
281,6.702286243438721,1.2046599388122559,525.2735595703125,931.1292724609375,931.1292724609375,0.0,415.6921938165305
282,8.221363067626953,1.175618052482605,519.38916015625,986.6890258789062,986.6890258789062,0.0,415.6921938165305
283,5.948996067047119,1.2721623182296753,489.0594482421875,935.3735961914062,935.3735961914062,0.0,415.6921938165305
284,11.805779457092285,1.134050965309143,562.0771484375,939.505126953125,939.505126953125,0.0,415.6921938165305
285,9.033025741577148,0.8400362730026245,595.6497802734375,929.1250610351562,929.1250610351562,0.0,415.6921938165305
286,9.581899642944336,0.9660264253616333,521.3636474609375,973.0089721679688,973.0089721679688,0.0,415.6921938165305
287,8.717058181762695,1.2954506874084473,511.0304260253906,991.9869384765625,991.9869384765625,0.0,415.6921938165305
288,6.822202205657959,1.2434767484664917,456.4038391113281,972.1240844726562,972.1240844726562,0.0,415.6921938165305
289,7.059718608856201,1.238143801689148,533.8175048828125,930.142578125,930.142578125,0.0,415.6921938165305
290,5.2292070388793945,1.3124675750732422,516.4129638671875,971.0851440429688,971.0851440429688,0.0,415.6921938165305
291,6.007101535797119,1.313789963722229,488.5732116699219,946.5685424804688,946.5685424804688,0.0,415.6921938165305
292,10.15176773071289,0.9503766298294067,475.78680419921875,1010.8224487304688,1010.8224487304688,0.0,415.6921938165305
293,9.133184432983398,1.113563895225525,524.07958984375,1007.4110717773438,1007.4110717773438,0.0,415.6921938165305
294,7.425807476043701,1.0056160688400269,497.72149658203125,974.4944458007812,974.4944458007812,0.0,415.6921938165305
295,6.599954128265381,1.2126537561416626,505.4205017089844,1012.8069458007812,1012.8069458007812,0.0,415.6921938165305
296,7.959751129150391,0.8445243835449219,583.031005859375,989.4586181640625,989.4586181640625,0.0,415.6921938165305
297,7.437140941619873,1.2147947549819946,472.8678894042969,993.8914794921875,993.8914794921875,0.0,415.6921938165305
298,11.430095672607422,0.9067623019218445,598.1546630859375,1028.43017578125,1028.43017578125,0.0,415.6921938165305
299,7.873123645782471,1.3219852447509766,522.9463500976562,979.134765625,979.134765625,0.0,415.6921938165305
300,6.839559078216553,0.9837444424629211,572.3202514648438,995.3251342773438,995.3251342773438,0.0,415.6921938165305
301,9.276290893554688,1.107019305229187,528.315673828125,1024.99169921875,1024.99169921875,0.0,415.6921938165305
302,6.07472562789917,1.2203333377838135,519.1166381835938,974.03466796875,974.03466796875,0.0,415.6921938165305
303,8.165252685546875,0.9783450365066528,527.3836059570312,1043.6341552734375,1043.6341552734375,0.0,415.6921938165305
304,11.855263710021973,0.8176161050796509,607.3396606445312,1033.8494873046875,1033.8494873046875,0.0,415.6921938165305
305,7.023371696472168,0.8889116048812866,585.3385009765625,995.53857421875,995.53857421875,0.0,415.6921938165305
306,9.092841148376465,0.8818495273590088,621.80224609375,1047.7808837890625,1047.7808837890625,0.0,415.6921938165305
307,5.894240856170654,1.0485414266586304,543.932861328125,1016.6634521484375,1016.6634521484375,0.0,415.6921938165305
308,10.742469787597656,0.9643775224685669,520.3409423828125,1057.810791015625,1057.810791015625,0.0,415.6921938165305
309,9.625847816467285,0.8262345790863037,532.490966796875,1046.9161376953125,1046.9161376953125,0.0,415.6921938165305
310,5.885344982147217,1.157723069190979,549.793701171875,1064.47509765625,1064.47509765625,0.0,415.6921938165305
311,6.793846607208252,1.0492703914642334,545.4100341796875,1031.7216796875,1031.7216796875,0.0,415.6921938165305
312,6.545037746429443,1.2596584558486938,552.1002807617188,1031.796875,1031.796875,0.0,415.6921938165305
313,9.11711597442627,1.125010371208191,564.156982421875,1064.5804443359375,1064.5804443359375,0.0,415.6921938165305
314,7.319975852966309,1.1822221279144287,572.3281860351562,1040.1253662109375,1040.1253662109375,0.0,415.6921938165305
315,7.194408893585205,1.0131794214248657,496.2514343261719,1008.9678955078125,1008.9678955078125,0.0,415.6921938165305
316,5.983397483825684,1.2309874296188354,551.9127197265625,1072.09521484375,1072.09521484375,0.0,415.6921938165305
317,7.911368370056152,1.1239509582519531,576.6817016601562,1043.5323486328125,1043.5323486328125,0.0,415.6921938165305
318,9.802674293518066,1.050508975982666,570.8318481445312,1079.7852783203125,1079.7852783203125,0.0,415.6921938165305
319,11.700100898742676,0.7507739663124084,558.9602661132812,1106.832763671875,1106.832763671875,0.0,415.6921938165305
320,9.756464004516602,1.1504271030426025,560.01904296875,1069.748779296875,1069.748779296875,0.0,415.6921938165305
321,7.079467296600342,1.1543351411819458,579.789794921875,1059.68798828125,1059.68798828125,0.0,415.6921938165305
322,9.216704368591309,0.9004544615745544,579.633056640625,1102.19580078125,1102.19580078125,0.0,415.6921938165305
323,9.463824272155762,0.8424673676490784,644.3724365234375,1088.104248046875,1088.104248046875,0.0,415.6921938165305
324,10.692981719970703,0.8990866541862488,608.7943725585938,1114.2169189453125,1114.2169189453125,0.0,415.6921938165305
325,10.308226585388184,0.9112539291381836,579.4217529296875,1103.5816650390625,1103.5816650390625,0.0,415.6921938165305
326,8.207029342651367,1.1030339002609253,554.9905395507812,1107.972412109375,1107.972412109375,0.0,415.6921938165305
327,11.174440383911133,0.7777984142303467,636.073974609375,1094.6204833984375,1094.6204833984375,0.0,415.6921938165305
328,5.955611228942871,1.1237163543701172,582.9298706054688,1116.8682861328125,1116.8682861328125,0.0,415.6921938165305
329,7.77599573135376,1.012941837310791,610.910888671875,1089.126220703125,1089.126220703125,0.0,415.6921938165305
330,7.112237930297852,1.1206260919570923,588.2429809570312,1095.90576171875,1095.90576171875,0.0,415.6921938165305
331,11.577411651611328,0.8478158116340637,620.7437133789062,1111.2303466796875,1111.2303466796875,0.0,415.6921938165305
332,8.936331748962402,0.7498519420623779,586.6414184570312,1094.8416748046875,1094.8416748046875,0.0,415.6921938165305
333,11.150016784667969,0.8439643979072571,636.1795654296875,1077.3104248046875,1077.3104248046875,0.0,415.6921938165305
334,6.368556976318359,1.052917718887329,587.019775390625,1127.30029296875,1127.30029296875,0.0,415.6921938165305
335,9.179561614990234,1.0326138734817505,641.1049194335938,1133.0968017578125,1133.0968017578125,0.0,415.6921938165305
336,7.696720600128174,0.9051511883735657,564.3685302734375,1145.0426025390625,1145.0426025390625,0.0,415.6921938165305
337,9.880709648132324,1.0684787034988403,529.4570922851562,1162.9859619140625,1162.9859619140625,0.0,415.6921938165305
338,5.392251014709473,1.226584792137146,574.5076293945312,1147.247802734375,1147.247802734375,0.0,415.6921938165305
339,5.3964457511901855,1.3086155652999878,598.4698486328125,1173.604736328125,1173.604736328125,0.0,415.6921938165305
340,8.998309135437012,0.9106956720352173,601.4268188476562,1161.9495849609375,1161.9495849609375,0.0,415.6921938165305
341,6.268568515777588,1.2314846515655518,622.0320434570312,1152.32861328125,1152.32861328125,0.0,415.6921938165305
342,10.09968090057373,0.7038351893424988,638.420654296875,1116.5103759765625,1116.5103759765625,0.0,415.6921938165305
343,8.844533920288086,0.9325827956199646,595.7935180664062,1153.003662109375,1153.003662109375,0.0,415.6921938165305
344,8.279550552368164,0.9372516870498657,601.6710205078125,1153.6795654296875,1153.6795654296875,0.0,415.6921938165305
345,11.516364097595215,0.7563185691833496,679.4585571289062,1155.7901611328125,1155.7901611328125,0.0,415.6921938165305
346,8.68995189666748,0.9081613421440125,625.38720703125,1115.595458984375,1115.595458984375,0.0,415.6921938165305
347,8.55958080291748,0.9415953159332275,599.1165161132812,1164.0794677734375,1164.0794677734375,0.0,415.6921938165305
348,8.554120063781738,0.9082428216934204,602.5918579101562,1169.7305908203125,1169.7305908203125,0.0,415.6921938165305
349,11.022910118103027,0.8319883942604065,627.0740966796875,1141.772705078125,1141.772705078125,0.0,415.6921938165305
350,7.071422100067139,0.85153728723526,639.5791625976562,1173.1199951171875,1173.1199951171875,0.0,415.6921938165305
351,8.58734130859375,0.9777485132217407,642.7694702148438,1192.35888671875,1192.35888671875,0.0,415.6921938165305
352,8.040315628051758,0.8498238325119019,596.99951171875,1229.857666015625,1229.857666015625,0.0,415.6921938165305
353,10.847049713134766,1.0154309272766113,649.4743041992188,1227.8990478515625,1227.8990478515625,0.0,415.6921938165305
354,8.275671005249023,0.954096257686615,627.2362060546875,1215.1844482421875,1215.1844482421875,0.0,415.6921938165305
355,11.415260314941406,0.736761212348938,695.1787719726562,1177.0498046875,1177.0498046875,0.0,415.6921938165305
356,8.931462287902832,0.9923073053359985,626.6350708007812,1178.9310302734375,1178.9310302734375,0.0,415.6921938165305
357,9.356806755065918,0.8656414151191711,641.433349609375,1201.85205078125,1201.85205078125,0.0,415.6921938165305
358,13.150733947753906,0.7853535413742065,696.711181640625,1209.430908203125,1209.430908203125,0.0,415.6921938165305
359,9.436753273010254,0.9336775541305542,694.837158203125,1191.77392578125,1191.77392578125,0.0,415.6921938165305
360,10.026668548583984,1.1210567951202393,642.8180541992188,1217.1697998046875,1217.1697998046875,0.0,415.6921938165305
361,7.437072277069092,1.0948386192321777,608.2147827148438,1289.998779296875,1289.998779296875,0.0,415.6921938165305
362,10.791034698486328,0.7258123159408569,642.334716796875,1240.31494140625,1240.31494140625,0.0,415.6921938165305
363,6.778355598449707,0.9003296494483948,627.3673706054688,1229.8524169921875,1229.8524169921875,0.0,415.6921938165305
364,8.338668823242188,1.0410946607589722,656.1551513671875,1190.1856689453125,1190.1856689453125,0.0,415.6921938165305
365,9.023571968078613,0.7915802001953125,671.9984741210938,1236.140625,1236.140625,0.0,415.6921938165305
366,11.915903091430664,0.7899741530418396,651.964111328125,1241.107666015625,1241.107666015625,0.0,415.6921938165305
367,9.723665237426758,0.8567250370979309,699.4486083984375,1221.02978515625,1221.02978515625,0.0,415.6921938165305
368,12.820025444030762,0.6136394143104553,774.8612060546875,1313.814697265625,1313.814697265625,0.0,415.6921938165305
369,9.451929092407227,0.8389374613761902,654.5847778320312,1211.2454833984375,1211.2454833984375,0.0,415.6921938165305
370,11.497640609741211,0.746990978717804,710.5072631835938,1306.1046142578125,1306.1046142578125,0.0,415.6921938165305
371,7.335073947906494,0.8997658491134644,652.8259887695312,1305.8643798828125,1305.8643798828125,0.0,415.6921938165305
372,12.744461059570312,0.7540273666381836,671.129150390625,1255.11669921875,1255.11669921875,0.0,415.6921938165305
373,7.114314079284668,1.1358060836791992,663.3697509765625,1273.5770263671875,1273.5770263671875,0.0,415.6921938165305
374,8.64017105102539,0.8445432782173157,626.6898803710938,1232.8572998046875,1232.8572998046875,0.0,415.6921938165305
375,6.820615768432617,0.9015200734138489,652.1456298828125,1259.0023193359375,1259.0023193359375,0.0,415.6921938165305
376,13.056289672851562,0.7785272002220154,732.4915161132812,1284.8089599609375,1284.8089599609375,0.0,415.6921938165305
377,7.129863262176514,1.1265023946762085,699.1349487304688,1305.603271484375,1305.603271484375,0.0,415.6921938165305
378,9.659072875976562,0.8636991381645203,655.8009643554688,1230.094970703125,1230.094970703125,0.0,415.6921938165305
379,8.904431343078613,0.8236478567123413,699.1747436523438,1254.4888916015625,1254.4888916015625,0.0,415.6921938165305
380,13.095616340637207,0.8030480146408081,672.0582885742188,1280.239990234375,1280.239990234375,0.0,415.6921938165305
381,10.59514045715332,0.7424474954605103,675.4395141601562,1309.016845703125,1309.016845703125,0.0,415.6921938165305
382,13.055500984191895,0.734795868396759,715.7225952148438,1264.0728759765625,1264.0728759765625,0.0,415.6921938165305
383,9.06170654296875,0.8969995975494385,657.9823608398438,1332.05126953125,1332.05126953125,0.0,415.6921938165305
384,9.645999908447266,0.9302113056182861,665.1502075195312,1260.2530517578125,1260.2530517578125,0.0,415.6921938165305
385,7.465029239654541,1.0884294509887695,640.6082153320312,1251.09326171875,1251.09326171875,0.0,415.6921938165305
386,7.521518230438232,0.9248526096343994,713.7222900390625,1299.2940673828125,1299.2940673828125,0.0,415.6921938165305
387,10.359482765197754,0.6786988377571106,718.8980712890625,1242.7496337890625,1242.7496337890625,0.0,415.6921938165305
388,6.633424282073975,0.9477870464324951,655.9872436523438,1314.4576416015625,1314.4576416015625,0.0,415.6921938165305
389,14.768850326538086,0.74052494764328,695.2836303710938,1326.4805908203125,1326.4805908203125,0.0,415.6921938165305
390,8.369575500488281,0.5979315042495728,713.418701171875,1296.4677734375,1296.4677734375,0.0,415.6921938165305
391,9.243188858032227,0.8518625497817993,729.6597900390625,1298.80224609375,1298.80224609375,0.0,415.6921938165305
392,13.33788776397705,0.6820672750473022,756.8749389648438,1316.3721923828125,1316.3721923828125,0.0,415.6921938165305
393,8.460317611694336,0.8807704448699951,645.17919921875,1285.185302734375,1285.185302734375,0.0,415.6921938165305
394,9.750898361206055,0.7381400465965271,698.2969360351562,1364.645751953125,1364.645751953125,0.0,415.6921938165305
395,7.608086585998535,0.8431420922279358,742.5420532226562,1308.039794921875,1308.039794921875,0.0,415.6921938165305
396,13.623004913330078,0.7799755930900574,820.7528686523438,1352.739990234375,1352.739990234375,0.0,415.6921938165305
397,7.763331890106201,0.9103803038597107,664.0735473632812,1362.841552734375,1362.841552734375,0.0,415.6921938165305
398,11.306143760681152,0.6059030890464783,722.5906982421875,1406.8323974609375,1406.8323974609375,0.0,415.6921938165305
399,12.586522102355957,0.7585616111755371,732.6919555664062,1379.133056640625,1379.133056640625,0.0,415.6921938165305
400,7.706133842468262,1.1294927597045898,680.5360107421875,1277.6407470703125,1277.6407470703125,0.0,415.6921938165305
401,9.9522123336792,0.7973780035972595,702.4151611328125,1346.3515625,1346.3515625,0.0,415.6921938165305
402,10.118107795715332,0.6095885634422302,783.5668334960938,1392.6788330078125,1392.6788330078125,0.0,415.6921938165305
403,7.304544925689697,0.8373640775680542,702.3812866210938,1409.4490966796875,1409.4490966796875,0.0,415.6921938165305
404,10.672833442687988,0.7345366477966309,733.2468872070312,1429.5738525390625,1429.5738525390625,0.0,415.6921938165305
405,9.406566619873047,0.6358413696289062,658.2646484375,1320.113037109375,1320.113037109375,0.0,415.6921938165305
406,8.006949424743652,0.6415988802909851,708.1812744140625,1341.369384765625,1341.369384765625,0.0,415.6921938165305
407,6.776823043823242,0.7320757508277893,731.250244140625,1384.4361572265625,1384.4361572265625,0.0,415.6921938165305
408,11.961052894592285,0.6493903398513794,700.2073974609375,1370.1285400390625,1370.1285400390625,0.0,415.6921938165305
409,9.942667007446289,0.7031682729721069,745.7201538085938,1374.5882568359375,1374.5882568359375,0.0,415.6921938165305
410,13.668800354003906,0.8903005123138428,757.569580078125,1344.349609375,1344.349609375,0.0,415.6921938165305
411,10.326866149902344,0.8207036256790161,827.2837524414062,1418.8609619140625,1418.8609619140625,0.0,415.6921938165305
412,5.663617134094238,1.074224829673767,731.38916015625,1368.19140625,1368.19140625,0.0,415.6921938165305
413,9.84201717376709,0.7615275979042053,776.7437133789062,1382.0079345703125,1382.0079345703125,0.0,415.6921938165305
414,7.20781135559082,0.8407560586929321,669.2217407226562,1375.86962890625,1375.86962890625,0.0,415.6921938165305
415,13.481209754943848,0.6694726347923279,847.9557495117188,1452.3740234375,1452.3740234375,0.0,415.6921938165305
416,7.364661693572998,0.8487729430198669,681.845458984375,1383.96435546875,1383.96435546875,0.0,415.6921938165305
417,10.528340339660645,0.8264763355255127,818.0136108398438,1389.3992919921875,1389.3992919921875,0.0,415.6921938165305
418,8.941807746887207,0.7874634861946106,734.4768676757812,1453.036865234375,1453.036865234375,0.0,415.6921938165305
419,9.29252815246582,0.7664828300476074,745.240478515625,1370.4869384765625,1370.4869384765625,0.0,415.6921938165305
420,9.795464515686035,0.702716052532196,825.2498779296875,1421.121337890625,1421.121337890625,0.0,415.6921938165305
421,11.801797866821289,0.6520975232124329,724.1784057617188,1426.4407958984375,1426.4407958984375,0.0,415.6921938165305
422,9.770601272583008,0.8234003782272339,785.079345703125,1406.3687744140625,1406.3687744140625,0.0,415.6921938165305
423,6.599213600158691,1.1965997219085693,738.3359985351562,1373.103759765625,1373.103759765625,0.0,415.6921938165305
424,9.04130744934082,0.9335288405418396,674.8569946289062,1434.8848876953125,1434.8848876953125,0.0,415.6921938165305
425,12.26429557800293,0.6812799572944641,844.6647338867188,1478.461669921875,1478.461669921875,0.0,415.6921938165305
426,9.959501266479492,0.6623098850250244,801.2304077148438,1417.1103515625,1417.1103515625,0.0,415.6921938165305
427,9.616089820861816,0.6727481484413147,808.8818969726562,1444.0240478515625,1444.0240478515625,0.0,415.6921938165305
428,8.4797945022583,0.7209587693214417,738.0238037109375,1454.6939697265625,1454.6939697265625,0.0,415.6921938165305
429,9.175373077392578,0.574648916721344,784.0650634765625,1436.1483154296875,1436.1483154296875,0.0,415.6921938165305
430,8.42574691772461,0.7963097095489502,724.4019775390625,1457.10693359375,1457.10693359375,0.0,415.6921938165305
431,9.516167640686035,0.8050262928009033,717.9954223632812,1445.926513671875,1445.926513671875,0.0,415.6921938165305
432,9.69758129119873,0.7722909450531006,766.298828125,1468.0360107421875,1468.0360107421875,0.0,415.6921938165305
433,9.435335159301758,0.7261531949043274,742.0361328125,1421.551513671875,1421.551513671875,0.0,415.6921938165305
434,8.246198654174805,0.6606168746948242,810.2637939453125,1479.93212890625,1479.93212890625,0.0,415.6921938165305
435,9.448734283447266,0.6511529088020325,791.4500732421875,1447.1044921875,1447.1044921875,0.0,415.6921938165305
436,12.528897285461426,0.6930092573165894,877.1417846679688,1442.0301513671875,1442.0301513671875,0.0,415.6921938165305
437,12.340272903442383,0.6969107985496521,796.753173828125,1472.392822265625,1472.392822265625,0.0,415.6921938165305
438,9.859272003173828,0.8136221170425415,805.6373291015625,1390.4798583984375,1390.4798583984375,0.0,415.6921938165305
439,8.534614562988281,0.8245686888694763,771.1738891601562,1423.2667236328125,1423.2667236328125,0.0,415.6921938165305
440,8.075556755065918,0.9797326326370239,742.97412109375,1457.8814697265625,1457.8814697265625,0.0,415.6921938165305
441,9.219429969787598,0.8204854726791382,803.512939453125,1543.11181640625,1543.11181640625,0.0,415.6921938165305
442,8.387174606323242,0.5762801766395569,820.8211669921875,1465.563720703125,1465.563720703125,0.0,415.6921938165305
443,8.747453689575195,0.7276009321212769,753.420654296875,1466.11572265625,1466.11572265625,0.0,415.6921938165305
444,9.878152847290039,0.49752190709114075,796.5762939453125,1497.074462890625,1497.074462890625,0.0,415.6921938165305
445,10.239745140075684,0.7527570724487305,754.6610107421875,1468.0623779296875,1468.0623779296875,0.0,415.6921938165305
446,8.182877540588379,0.6710848808288574,823.7178955078125,1476.7623291015625,1476.7623291015625,0.0,415.6921938165305
447,9.247220039367676,0.8629840016365051,782.1641845703125,1554.6842041015625,1554.6842041015625,0.0,415.6921938165305
448,7.8882293701171875,0.776253879070282,771.910888671875,1513.525634765625,1513.525634765625,0.0,415.6921938165305
449,12.030336380004883,0.5946065187454224,854.9805908203125,1474.06884765625,1474.06884765625,0.0,415.6921938165305
450,8.073308944702148,0.8498304486274719,763.0081787109375,1533.5416259765625,1533.5416259765625,0.0,415.6921938165305
451,9.059091567993164,0.7469629049301147,804.9198608398438,1507.749267578125,1507.749267578125,0.0,415.6921938165305
452,9.565526962280273,0.6744943261146545,921.1657104492188,1490.7315673828125,1490.7315673828125,0.0,415.6921938165305
453,10.23615550994873,0.7712792158126831,805.6890869140625,1548.9473876953125,1548.9473876953125,0.0,415.6921938165305
454,13.729634284973145,0.6670284867286682,884.0673217773438,1504.2215576171875,1504.2215576171875,0.0,415.6921938165305
455,10.720224380493164,0.6896305084228516,745.9945678710938,1557.460205078125,1557.460205078125,0.0,415.6921938165305
456,9.525736808776855,0.6613613367080688,876.4003295898438,1552.3162841796875,1552.3162841796875,0.0,415.6921938165305
457,10.352701187133789,0.5741391181945801,880.033447265625,1538.2186279296875,1538.2186279296875,0.0,415.6921938165305
458,8.031787872314453,0.5527056455612183,828.7445068359375,1523.186279296875,1523.186279296875,0.0,415.6921938165305
459,10.896835327148438,0.9774460196495056,808.4032592773438,1542.5234375,1542.5234375,0.0,415.6921938165305
460,14.125555992126465,0.517835259437561,869.4849243164062,1508.0194091796875,1508.0194091796875,0.0,415.6921938165305
461,11.941644668579102,0.7553648352622986,834.88427734375,1553.514892578125,1553.514892578125,0.0,415.6921938165305
462,15.864906311035156,0.5824510455131531,923.043701171875,1567.39453125,1567.39453125,0.0,415.6921938165305
463,12.507512092590332,0.5655654668807983,882.9111938476562,1567.2620849609375,1567.2620849609375,0.0,415.6921938165305
464,15.38447380065918,0.5604958534240723,929.5068969726562,1615.460205078125,1615.460205078125,0.0,415.6921938165305
465,9.34959602355957,0.566448986530304,931.9639892578125,1541.2796630859375,1541.2796630859375,0.0,415.6921938165305
466,8.813804626464844,0.6916841268539429,811.0530395507812,1559.6131591796875,1559.6131591796875,0.0,415.6921938165305
467,8.580724716186523,0.9347180128097534,831.3198852539062,1564.2039794921875,1564.2039794921875,0.0,415.6921938165305
468,11.508018493652344,0.6203140020370483,895.7177734375,1533.7364501953125,1533.7364501953125,0.0,415.6921938165305
469,13.460698127746582,0.6017566323280334,1012.6981811523438,1559.218505859375,1559.218505859375,0.0,415.6921938165305
470,6.696941375732422,0.803367555141449,833.4478759765625,1605.1156005859375,1605.1156005859375,0.0,415.6921938165305
471,14.814311981201172,0.6661585569381714,997.0682373046875,1556.0166015625,1556.0166015625,0.0,415.6921938165305
472,10.490160942077637,0.558108389377594,826.3267211914062,1588.15234375,1588.15234375,0.0,415.6921938165305
473,9.40599536895752,0.6594166159629822,848.676025390625,1541.8497314453125,1541.8497314453125,0.0,415.6921938165305
474,10.634432792663574,0.44324880838394165,1018.1008911132812,1599.979248046875,1599.979248046875,0.0,415.6921938165305
475,10.868460655212402,0.6320302486419678,831.2396850585938,1617.41748046875,1617.41748046875,0.0,415.6921938165305
476,8.666521072387695,0.7348657250404358,936.1406860351562,1596.724609375,1596.724609375,0.0,415.6921938165305
477,8.86029052734375,0.6973217129707336,870.67626953125,1543.367431640625,1543.367431640625,0.0,415.6921938165305
478,10.580042839050293,0.6355874538421631,905.7413940429688,1665.0108642578125,1665.0108642578125,0.0,415.6921938165305
479,11.308879852294922,0.5953474640846252,883.3907470703125,1655.4654541015625,1655.4654541015625,0.0,415.6921938165305
480,8.149889945983887,0.7297517657279968,849.7174682617188,1628.0980224609375,1628.0980224609375,0.0,415.6921938165305
481,11.692070960998535,0.5990532040596008,823.8123168945312,1594.2777099609375,1594.2777099609375,0.0,415.6921938165305
482,10.252796173095703,0.6602988243103027,812.1048583984375,1605.6219482421875,1605.6219482421875,0.0,415.6921938165305
483,8.57352352142334,0.6970130205154419,829.2598266601562,1618.6041259765625,1618.6041259765625,0.0,415.6921938165305
484,10.139947891235352,0.6207912564277649,943.00390625,1621.1656494140625,1621.1656494140625,0.0,415.6921938165305
485,9.480810165405273,0.6653281450271606,898.4465942382812,1650.207763671875,1650.207763671875,0.0,415.6921938165305
486,10.465754508972168,0.6729119420051575,862.3555908203125,1643.09814453125,1643.09814453125,0.0,415.6921938165305
487,8.212325096130371,0.7466864585876465,835.2217407226562,1543.5745849609375,1543.5745849609375,0.0,415.6921938165305
488,14.113720893859863,0.5766952037811279,885.1859130859375,1682.8839111328125,1682.8839111328125,0.0,415.6921938165305
489,7.731210708618164,0.8129928708076477,885.7680053710938,1636.5291748046875,1636.5291748046875,0.0,415.6921938165305
490,11.497694969177246,0.6307198405265808,857.94677734375,1684.9085693359375,1684.9085693359375,0.0,415.6921938165305
491,14.13441276550293,0.6674185395240784,923.9260864257812,1648.341552734375,1648.341552734375,0.0,415.6921938165305
492,8.151111602783203,0.6167075634002686,886.5888671875,1613.8072509765625,1613.8072509765625,0.0,415.6921938165305
493,10.434913635253906,0.6723066568374634,829.2805786132812,1649.2418212890625,1649.2418212890625,0.0,415.6921938165305
494,7.300478935241699,0.7888737320899963,891.8088989257812,1691.52587890625,1691.52587890625,0.0,415.6921938165305
495,9.56079387664795,0.8574612140655518,829.5746459960938,1649.9407958984375,1649.9407958984375,0.0,415.6921938165305
496,10.6738920211792,0.6672794818878174,937.7959594726562,1653.93896484375,1653.93896484375,0.0,415.6921938165305
497,13.2972993850708,0.49902665615081787,893.96142578125,1709.946044921875,1709.946044921875,0.0,415.6921938165305
498,11.668614387512207,0.5657598376274109,940.4255981445312,1701.7357177734375,1701.7357177734375,0.0,415.6921938165305
499,11.752578735351562,0.5709715485572815,898.7280883789062,1668.6004638671875,1668.6004638671875,0.0,415.6921938165305
500,7.170207500457764,0.8182884454727173,881.2632446289062,1663.0859375,1663.0859375,0.0,415.6921938165305
501,7.928318977355957,0.960856020450592,840.603515625,1699.2225341796875,1699.2225341796875,0.0,415.6921938165305
502,12.184042930603027,0.5242754220962524,925.68798828125,1656.6241455078125,1656.6241455078125,0.0,415.6921938165305
503,7.60139799118042,0.687336266040802,846.0529174804688,1649.4034423828125,1649.4034423828125,0.0,415.6921938165305
504,13.495208740234375,0.6450051069259644,937.77490234375,1769.0467529296875,1769.0467529296875,0.0,415.6921938165305
505,16.65113067626953,0.6206468939781189,911.7488403320312,1676.78515625,1676.78515625,0.0,415.6921938165305
506,13.230923652648926,0.5891256332397461,909.0089111328125,1696.775146484375,1696.775146484375,0.0,415.6921938165305
