mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,logdir
0.27942323684692383,1744330442,,False,1,4985a450,2025-04-11_02-14-02,6.292289733886719,6.292289733886719,124917,dl580-gpu3.unipi.it,131.114.142.6,6.292289733886719,1,0.0001637116337613471,4985a450
,1744330444,,False,1,7441de4b,2025-04-11_02-14-04,6.16165566444397,6.16165566444397,125118,dl580-gpu3.unipi.it,131.114.142.6,6.16165566444397,1,0.0027691671862967175,7441de4b
0.2794252148380986,1744330447,,False,1,5c03cd97,2025-04-11_02-14-07,6.193718671798706,6.193718671798706,125239,dl580-gpu3.unipi.it,131.114.142.6,6.193718671798706,1,0.00015606700474890057,5c03cd97
,1744330451,,False,1,5a5772cd,2025-04-11_02-14-11,6.752239465713501,6.752239465713501,125446,dl580-gpu3.unipi.it,131.114.142.6,6.752239465713501,1,0.007498333323840838,5a5772cd
,1744330453,,False,1,c4848933,2025-04-11_02-14-13,6.397628545761108,6.397628545761108,125558,dl580-gpu3.unipi.it,131.114.142.6,6.397628545761108,1,0.0185912303029386,c4848933
,1744330455,,False,1,54a02678,2025-04-11_02-14-15,6.093993425369263,6.093993425369263,125759,dl580-gpu3.unipi.it,131.114.142.6,6.093993425369263,1,0.002626971259414501,54a02678
0.27945281841136793,1744330458,,False,1,8b8f3a23,2025-04-11_02-14-18,6.179713249206543,6.179713249206543,125875,dl580-gpu3.unipi.it,131.114.142.6,6.179713249206543,1,0.00011843423676533748,8b8f3a23
,1744330462,,False,1,018a6192,2025-04-11_02-14-22,6.732684373855591,6.732684373855591,126069,dl580-gpu3.unipi.it,131.114.142.6,6.732684373855591,1,0.003971502029464878,018a6192
,1744330465,,False,1,fca116f0,2025-04-11_02-14-25,6.9411163330078125,6.9411163330078125,126189,dl580-gpu3.unipi.it,131.114.142.6,6.9411163330078125,1,0.037577554465574516,fca116f0
,1744330467,,False,1,00e15de5,2025-04-11_02-14-27,6.1902174949646,6.1902174949646,126392,dl580-gpu3.unipi.it,131.114.142.6,6.1902174949646,1,0.002462065441078881,00e15de5
0.27944223969070997,1744330470,,False,1,4afdd89c,2025-04-11_02-14-30,6.253435373306274,6.253435373306274,126525,dl580-gpu3.unipi.it,131.114.142.6,6.253435373306274,1,0.00012839841441226533,4afdd89c
,1744330473,,False,1,e7ce921b,2025-04-11_02-14-33,6.979874610900879,6.979874610900879,126726,dl580-gpu3.unipi.it,131.114.142.6,6.979874610900879,1,0.007267496381263912,e7ce921b
,1744330476,,False,1,4fa50371,2025-04-11_02-14-36,7.060421705245972,7.060421705245972,126861,dl580-gpu3.unipi.it,131.114.142.6,7.060421705245972,1,0.04039424736073615,4fa50371
,1744330478,,False,1,a374388d,2025-04-11_02-14-38,6.284425258636475,6.284425258636475,127050,dl580-gpu3.unipi.it,131.114.142.6,6.284425258636475,1,0.00226776945612779,a374388d
