mse,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/online_lr,config/OCAR_alpha_ema,logdir
0.8141912464043797,1755322872,,False,1,967989e2,2025-08-16_07-41-12,390.25249004364014,390.25249004364014,79830,dl580-gpu3.unipi.it,131.114.142.6,390.25249004364014,1,0.00031238670155404934,0.8979616560531429,967989e2
1.8994011044933654,1755323231,,False,1,7f32e8be,2025-08-16_07-47-11,388.70235538482666,388.70235538482666,85314,dl580-gpu3.unipi.it,131.114.142.6,388.70235538482666,1,0.0023604576832352937,0.7465267017327707,7f32e8be
93804199.84782407,1755323238,,False,1,be55ef02,2025-08-16_07-47-18,388.43262338638306,388.43262338638306,85503,dl580-gpu3.unipi.it,131.114.142.6,388.43262338638306,1,0.005177719506597417,0.996598873429427,be55ef02
0.8040250105838823,1755323250,,False,1,d02380a1,2025-08-16_07-47-30,389.35992217063904,389.35992217063904,85771,dl580-gpu3.unipi.it,131.114.142.6,389.35992217063904,1,0.0006473021712433426,0.9966306961750556,d02380a1
0.9080849624779623,1755323261,,False,1,42779004,2025-08-16_07-47-41,390.3924276828766,390.3924276828766,86039,dl580-gpu3.unipi.it,131.114.142.6,390.3924276828766,1,0.00010680173853265533,0.7976710475120256,42779004
0.8259312910306672,1755323265,,False,1,21ba89bd,2025-08-16_07-47-45,391.87864112854004,391.87864112854004,86143,dl580-gpu3.unipi.it,131.114.142.6,391.87864112854004,1,0.0002827130223463265,0.5729384535788117,21ba89bd
0.9006883873063004,1755323267,,False,1,f196f4d3,2025-08-16_07-47-47,390.5265083312988,390.5265083312988,86326,dl580-gpu3.unipi.it,131.114.142.6,390.5265083312988,1,0.0017016936169469829,0.49335609664301744,f196f4d3
0.8002921985188364,1755323624,,False,1,499722b0,2025-08-16_07-53-44,389.70858550071716,389.70858550071716,91792,dl580-gpu3.unipi.it,131.114.142.6,389.70858550071716,1,0.0003801244510236037,0.7555505084413523,499722b0
0.8100688786014197,1755323630,,False,1,9318e9ac,2025-08-16_07-53-50,388.3716881275177,388.3716881275177,91987,dl580-gpu3.unipi.it,131.114.142.6,388.3716881275177,1,0.00022825348780957278,0.8761685639016963,9318e9ac
154583063277180.72,1755323644,,False,1,60dba58e,2025-08-16_07-54-04,390.8422181606293,390.8422181606293,92326,dl580-gpu3.unipi.it,131.114.142.6,390.8422181606293,1,0.01586525356334828,0.9443245196211485,60dba58e
0.9180557408137701,1755323653,,False,1,32c21b95,2025-08-16_07-54-13,388.88692474365234,388.88692474365234,92599,dl580-gpu3.unipi.it,131.114.142.6,388.88692474365234,1,0.00010067863246209466,0.8213400506730166,32c21b95
0.8156622973114039,1755323660,,False,1,34786bf8,2025-08-16_07-54-20,390.98405504226685,390.98405504226685,92707,dl580-gpu3.unipi.it,131.114.142.6,390.98405504226685,1,0.0008704608123329199,0.7235403091984126,34786bf8
892472835.8481952,1755323663,,False,1,aa172f9c,2025-08-16_07-54-23,391.17728185653687,391.17728185653687,92887,dl580-gpu3.unipi.it,131.114.142.6,391.17728185653687,1,0.006983170703380533,0.6432841577643567,aa172f9c
1.5798630039667811,1755324019,,False,1,cad4d378,2025-08-16_08-00-19,391.1649308204651,391.1649308204651,98358,dl580-gpu3.unipi.it,131.114.142.6,391.1649308204651,1,0.0016974931113113733,0.5237864147054396,cad4d378
282.12951192354086,1755324023,,False,1,b4478332,2025-08-16_08-00-23,389.1932740211487,389.1932740211487,98544,dl580-gpu3.unipi.it,131.114.142.6,389.1932740211487,1,0.0030896597009470624,0.5868433285930041,b4478332
0.8342847651537998,1755324035,,False,1,b8a6ca8c,2025-08-16_08-00-35,387.45604252815247,387.45604252815247,98892,dl580-gpu3.unipi.it,131.114.142.6,387.45604252815247,1,0.0002006764669968726,0.3352529738155988,b8a6ca8c
0.7932993150923262,1755324047,,False,1,82fbcdc0,2025-08-16_08-00-47,390.5361559391022,390.5361559391022,99129,dl580-gpu3.unipi.it,131.114.142.6,390.5361559391022,1,0.00043104700385063205,0.696078491785324,82fbcdc0
0.8409811548900437,1755324053,,False,1,cb45356f,2025-08-16_08-00-53,389.4490170478821,389.4490170478821,99362,dl580-gpu3.unipi.it,131.114.142.6,389.4490170478821,1,0.00015770823306066078,0.8543986764427765,cb45356f
24563887591455.547,1755324057,,False,1,7ad2e428,2025-08-16_08-00-57,390.51408529281616,390.51408529281616,99468,dl580-gpu3.unipi.it,131.114.142.6,390.51408529281616,1,0.01083041675335036,0.9454591212465139,7ad2e428
1.1434171332757261,1755324413,,False,1,f4f5b7d5,2025-08-16_08-06-53,390.0030858516693,390.0030858516693,104943,dl580-gpu3.unipi.it,131.114.142.6,390.0030858516693,1,0.0012313009799642684,0.47934156875017975,f4f5b7d5
0.8507187797218614,1755324418,,False,1,e2adf8ec,2025-08-16_08-06-58,391.6342751979828,391.6342751979828,105119,dl580-gpu3.unipi.it,131.114.142.6,391.6342751979828,1,0.0007835875575776683,0.6911876000003335,e2adf8ec
497680079.9450682,1755324427,,False,1,59a50068,2025-08-16_08-07-07,388.2429778575897,388.2429778575897,105396,dl580-gpu3.unipi.it,131.114.142.6,388.2429778575897,1,0.004211178623055419,0.6143503964582657,59a50068
1.3573035312471002,1755324442,,False,1,488c908a,2025-08-16_08-07-22,390.98921751976013,390.98921751976013,105668,dl580-gpu3.unipi.it,131.114.142.6,390.98921751976013,1,0.0013109294448491542,0.351338397597422,488c908a
30.30830704277628,1755324445,,False,1,70bf1c67,2025-08-16_08-07-25,388.613254070282,388.613254070282,105856,dl580-gpu3.unipi.it,131.114.142.6,388.613254070282,1,0.0021848307800794347,0.6962774793746029,70bf1c67
0.7952488154750859,1755324448,,False,1,e8d6ea24,2025-08-16_08-07-28,386.8201138973236,386.8201138973236,106034,dl580-gpu3.unipi.it,131.114.142.6,386.8201138973236,1,0.000445044870436453,0.42464830653168023,e8d6ea24
0.8045135183724599,1755324599,,False,1,bc35c203,2025-08-16_08-09-59,182.27560687065125,182.27560687065125,111516,dl580-gpu3.unipi.it,131.114.142.6,182.27560687065125,1,0.0005262107110715289,0.8154491003823607,bc35c203
0.8533652939999536,1755324601,,False,1,b9c70587,2025-08-16_08-10-01,179.61904764175415,179.61904764175415,111632,dl580-gpu3.unipi.it,131.114.142.6,179.61904764175415,1,0.00014664995904142293,0.6342244043506013,b9c70587
